Time (s),UV Hook,UV Tip,UV Lowpoint
1738934297.7437592,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.744784,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7457697,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7467566,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7477708,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.74881,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7498393,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7507844,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.751763,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7527664,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7537649,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7547572,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7557619,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7567606,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7577631,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.758829,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7597826,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7607532,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.761841,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
1738934297.7627704,"[496.1654052734375, 217.52464294433594]","[660.9557495117188, 314.3125]","[563.4955444335938, 374.4294738769531]"
