epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
245,2272.1,0.56763,1.42833,0.38284,0.85364,0.94554,0.93854,0.96758,0.74466,0.88546,0.86583,0.88654,0.48755,0.68439,1.72399,0.38932,0.8419,7.5844e-05,7.5844e-05,7.5844e-05
246,2281.56,0.56594,1.44108,0.37761,0.85393,0.94362,0.94078,0.97275,0.7432,0.87077,0.86501,0.87701,0.47325,0.69302,1.80171,0.39068,0.84247,7.5745e-05,7.5745e-05,7.5745e-05
247,2289.86,0.56872,1.35687,0.3835,0.85107,0.95067,0.93481,0.96785,0.74156,0.87917,0.86181,0.87543,0.46404,0.68938,1.99054,0.39378,0.84217,7.5646e-05,7.5646e-05,7.5646e-05
248,2299.06,0.5637,1.40614,0.38081,0.85504,0.94584,0.94117,0.96885,0.74143,0.87826,0.85963,0.87181,0.47745,0.70442,1.89156,0.39491,0.84581,7.5547e-05,7.5547e-05,7.5547e-05
249,2308.48,0.58246,1.41971,0.38742,0.86042,0.94798,0.9347,0.96677,0.7396,0.87584,0.84682,0.86355,0.47622,0.69544,1.83044,0.39368,0.84542,7.5448e-05,7.5448e-05,7.5448e-05
250,2317.27,0.58031,1.38419,0.39146,0.85577,0.94158,0.94286,0.96825,0.74125,0.8615,0.84918,0.85359,0.45469,0.69949,1.96349,0.40148,0.84672,7.5349e-05,7.5349e-05,7.5349e-05
251,2328.16,0.57362,1.42136,0.37658,0.85954,0.95168,0.94779,0.97196,0.74742,0.86817,0.85619,0.86418,0.46089,0.67679,1.93218,0.39043,0.84056,7.525e-05,7.525e-05,7.525e-05
252,2338.65,0.58675,1.43699,0.39346,0.86486,0.94515,0.94239,0.97337,0.74261,0.8807,0.85885,0.87119,0.47725,0.68449,1.84037,0.39023,0.83729,7.5151e-05,7.5151e-05,7.5151e-05
253,2348.46,0.57658,1.43863,0.38293,0.86086,0.95004,0.94378,0.97306,0.75203,0.89578,0.87135,0.89166,0.4795,0.6696,1.81429,0.38509,0.83246,7.5052e-05,7.5052e-05,7.5052e-05
254,2357.79,0.57179,1.4205,0.37925,0.85455,0.96074,0.93465,0.96964,0.74889,0.88964,0.86323,0.87726,0.47795,0.67407,1.80117,0.3878,0.83789,7.4953e-05,7.4953e-05,7.4953e-05
255,2366.7,0.56596,1.39251,0.38112,0.85256,0.95328,0.92987,0.96641,0.74603,0.88964,0.86918,0.88004,0.47917,0.6847,1.7919,0.39536,0.84376,7.4854e-05,7.4854e-05,7.4854e-05
256,2376.85,0.57671,1.42157,0.37711,0.85937,0.93935,0.94368,0.97007,0.74801,0.87835,0.86426,0.87655,0.46046,0.68359,1.97065,0.39492,0.84078,7.4755e-05,7.4755e-05,7.4755e-05
257,2386.33,0.58922,1.42102,0.39019,0.85926,0.95072,0.93991,0.97,0.74557,0.87334,0.84739,0.86209,0.45502,0.68449,2.00117,0.39312,0.83874,7.4656e-05,7.4656e-05,7.4656e-05
258,2395.84,0.56531,1.41441,0.38112,0.85384,0.94454,0.94189,0.97021,0.74669,0.89021,0.85415,0.87966,0.48359,0.68353,1.74385,0.3928,0.8404,7.4557e-05,7.4557e-05,7.4557e-05
259,2405.42,0.57971,1.4079,0.3822,0.86102,0.95237,0.93882,0.97105,0.74867,0.87792,0.85913,0.87043,0.46345,0.68613,1.93243,0.39384,0.84288,7.4458e-05,7.4458e-05,7.4458e-05
260,2415.61,0.57896,1.43797,0.38492,0.86485,0.95227,0.93974,0.97165,0.74407,0.89091,0.87025,0.88192,0.48767,0.68432,1.73437,0.39854,0.84337,7.4359e-05,7.4359e-05,7.4359e-05
261,2424.94,0.57421,1.42417,0.38323,0.85544,0.9447,0.94377,0.97242,0.7403,0.88156,0.86704,0.88322,0.4727,0.70448,1.76526,0.39721,0.8451,7.426e-05,7.426e-05,7.426e-05
262,2433.61,0.57985,1.40327,0.39264,0.85786,0.95001,0.93809,0.96963,0.73825,0.8567,0.83501,0.84815,0.43843,0.70133,2.07797,0.39779,0.84523,7.4161e-05,7.4161e-05,7.4161e-05
263,2443.07,0.57048,1.40409,0.37803,0.85253,0.95199,0.93716,0.97201,0.74164,0.8705,0.85056,0.85726,0.45925,0.7034,1.94937,0.39313,0.84369,7.4062e-05,7.4062e-05,7.4062e-05
264,2452.83,0.57735,1.46805,0.37934,0.85791,0.95247,0.94171,0.97308,0.749,0.87048,0.84823,0.86591,0.46302,0.69853,1.93459,0.39558,0.84362,7.3963e-05,7.3963e-05,7.3963e-05
265,2463.36,0.57167,1.40703,0.38345,0.85454,0.95725,0.94497,0.97275,0.74774,0.87856,0.86424,0.87493,0.46995,0.68444,1.91165,0.39039,0.83981,7.3864e-05,7.3864e-05,7.3864e-05
266,2473.23,0.57703,1.44214,0.38242,0.8594,0.94137,0.95964,0.97387,0.74888,0.88642,0.86639,0.8788,0.48174,0.68555,1.77441,0.39013,0.83834,7.3765e-05,7.3765e-05,7.3765e-05
267,2482.8,0.58272,1.39613,0.39032,0.86378,0.94352,0.95445,0.97394,0.7432,0.89545,0.8705,0.89304,0.48158,0.70031,1.83784,0.39418,0.8426,7.3666e-05,7.3666e-05,7.3666e-05
268,2492.75,0.56752,1.46801,0.37796,0.86222,0.94024,0.95019,0.97103,0.74591,0.88713,0.86193,0.88385,0.4794,0.70104,1.82881,0.3879,0.84392,7.3567e-05,7.3567e-05,7.3567e-05
269,2501.4,0.55865,1.37581,0.37798,0.8512,0.93743,0.94376,0.9705,0.74441,0.87576,0.87716,0.88799,0.47411,0.68948,1.82743,0.38413,0.84174,7.3468e-05,7.3468e-05,7.3468e-05
270,2510.53,0.55798,1.40682,0.37569,0.8524,0.95065,0.93991,0.97223,0.74469,0.88138,0.87346,0.88379,0.48287,0.68625,1.76209,0.38693,0.84112,7.3369e-05,7.3369e-05,7.3369e-05
271,2519.4,0.56697,1.37316,0.37852,0.85243,0.95169,0.93688,0.96988,0.74615,0.87984,0.86465,0.87507,0.47429,0.68439,1.90084,0.38439,0.84174,7.327e-05,7.327e-05,7.327e-05
272,2527.77,0.55936,1.35625,0.3704,0.85262,0.95503,0.94031,0.97088,0.74683,0.87301,0.85495,0.8629,0.4551,0.69129,1.99968,0.38932,0.8478,7.3171e-05,7.3171e-05,7.3171e-05
273,2537.78,0.56394,1.4381,0.37654,0.85703,0.95313,0.94716,0.97213,0.74707,0.88665,0.86586,0.87555,0.47128,0.69236,1.87249,0.38976,0.84243,7.3072e-05,7.3072e-05,7.3072e-05
274,2546.58,0.56604,1.4173,0.37384,0.85483,0.9544,0.94079,0.96958,0.7504,0.87939,0.86313,0.87441,0.47156,0.6802,1.89718,0.38843,0.83906,7.2973e-05,7.2973e-05,7.2973e-05
275,2555.95,0.56046,1.41201,0.37315,0.8528,0.94511,0.93807,0.96934,0.74644,0.88945,0.86895,0.8855,0.48472,0.68868,1.78363,0.38732,0.84259,7.2874e-05,7.2874e-05,7.2874e-05
276,2565.51,0.56947,1.40153,0.37862,0.85282,0.93663,0.95015,0.97072,0.74518,0.88697,0.86855,0.88339,0.47586,0.68653,1.88617,0.38734,0.84292,7.2775e-05,7.2775e-05,7.2775e-05
277,2574.24,0.56835,1.40504,0.37879,0.85404,0.9412,0.9496,0.96939,0.74843,0.88582,0.86852,0.88249,0.46281,0.69512,1.92641,0.39345,0.84505,7.2676e-05,7.2676e-05,7.2676e-05
278,2583.17,0.57191,1.40762,0.37888,0.85599,0.95082,0.94559,0.9717,0.74697,0.8859,0.87241,0.88659,0.48864,0.70552,1.77081,0.39906,0.84407,7.2577e-05,7.2577e-05,7.2577e-05
279,2591.82,0.5699,1.42023,0.38201,0.85578,0.95081,0.94136,0.97204,0.74578,0.88557,0.85975,0.8773,0.47991,0.69315,1.87584,0.39105,0.84153,7.2478e-05,7.2478e-05,7.2478e-05
280,2600.08,0.57787,1.36201,0.38139,0.85446,0.95584,0.93819,0.9721,0.74349,0.88007,0.85645,0.87168,0.45383,0.69708,2.08506,0.39075,0.84402,7.2379e-05,7.2379e-05,7.2379e-05
281,2609.22,0.58167,1.39673,0.38775,0.86114,0.95188,0.93846,0.96826,0.74343,0.88489,0.87314,0.88665,0.48447,0.70637,1.81832,0.39912,0.84665,7.228e-05,7.228e-05,7.228e-05
282,2618.6,0.56658,1.41219,0.3765,0.86027,0.95917,0.93858,0.97253,0.74857,0.89458,0.87821,0.88601,0.48655,0.69456,1.77849,0.38886,0.84332,7.2181e-05,7.2181e-05,7.2181e-05
283,2627.94,0.57511,1.45147,0.38488,0.8612,0.9508,0.94719,0.97238,0.74135,0.88989,0.86109,0.88032,0.4747,0.70443,1.85075,0.39159,0.84575,7.2082e-05,7.2082e-05,7.2082e-05
284,2636.75,0.57041,1.4056,0.37642,0.85157,0.94829,0.94378,0.97419,0.74367,0.89978,0.85081,0.88295,0.47629,0.69883,1.7662,0.38566,0.84416,7.1983e-05,7.1983e-05,7.1983e-05
285,2646.36,0.56248,1.43034,0.36981,0.85441,0.95155,0.94304,0.97337,0.7481,0.8819,0.86826,0.87972,0.46901,0.69299,1.8804,0.38259,0.84126,7.1884e-05,7.1884e-05,7.1884e-05
286,2655.69,0.55404,1.42575,0.36618,0.85088,0.94652,0.93858,0.96664,0.74767,0.88094,0.86841,0.87914,0.46896,0.69039,1.97076,0.38844,0.84336,7.1785e-05,7.1785e-05,7.1785e-05
287,2665.62,0.57903,1.44171,0.38062,0.86078,0.94825,0.93874,0.97193,0.74746,0.88699,0.87366,0.89149,0.50248,0.69597,1.68714,0.39201,0.84354,7.1686e-05,7.1686e-05,7.1686e-05
288,2675.05,0.57942,1.43879,0.38087,0.85667,0.956,0.94188,0.97167,0.74283,0.88324,0.86714,0.87923,0.47624,0.70807,1.82583,0.38984,0.85117,7.1587e-05,7.1587e-05,7.1587e-05
289,2684.52,0.56319,1.38451,0.36851,0.85487,0.94434,0.95435,0.97114,0.74074,0.8706,0.84818,0.85572,0.43858,0.71407,2.08792,0.38874,0.85231,7.1488e-05,7.1488e-05,7.1488e-05
290,2694.07,0.55828,1.43791,0.37208,0.85152,0.95701,0.94049,0.97209,0.74305,0.87847,0.86542,0.8762,0.47374,0.71517,1.91642,0.39279,0.84942,7.1389e-05,7.1389e-05,7.1389e-05
291,2703.4,0.56993,1.45812,0.37606,0.85852,0.96392,0.9346,0.97158,0.7457,0.89377,0.87041,0.8852,0.49992,0.69923,1.66037,0.38949,0.84636,7.129e-05,7.129e-05,7.129e-05
292,2712.14,0.57173,1.38766,0.37912,0.85318,0.95602,0.92933,0.97085,0.73865,0.88407,0.83245,0.86251,0.45104,0.70009,1.94018,0.39427,0.84716,7.1191e-05,7.1191e-05,7.1191e-05
293,2721.35,0.57164,1.45643,0.37696,0.85501,0.9423,0.94902,0.96885,0.74747,0.87358,0.85399,0.86933,0.46492,0.69974,1.90596,0.39316,0.84805,7.1092e-05,7.1092e-05,7.1092e-05
294,2730.62,0.55849,1.40209,0.36731,0.85186,0.95201,0.94765,0.97255,0.74359,0.88694,0.8668,0.87778,0.47738,0.70799,1.81831,0.39509,0.85064,7.0993e-05,7.0993e-05,7.0993e-05
295,2739.28,0.57475,1.35223,0.38248,0.85517,0.94812,0.94368,0.9697,0.74925,0.869,0.85988,0.86982,0.46387,0.69515,1.96734,0.38873,0.84721,7.0894e-05,7.0894e-05,7.0894e-05
296,2748.21,0.5691,1.40167,0.3819,0.85763,0.95547,0.94544,0.97224,0.7499,0.87626,0.85478,0.87032,0.45488,0.69762,2.00854,0.38864,0.84962,7.0795e-05,7.0795e-05,7.0795e-05
297,2757.49,0.55982,1.45793,0.36882,0.85443,0.95937,0.94969,0.97618,0.74974,0.90333,0.87252,0.8962,0.5019,0.67468,1.69569,0.38518,0.83996,7.0696e-05,7.0696e-05,7.0696e-05
298,2767.83,0.5686,1.47598,0.36974,0.85482,0.95934,0.94567,0.97548,0.75367,0.88596,0.8754,0.88777,0.49405,0.68105,1.6765,0.37997,0.8381,7.0597e-05,7.0597e-05,7.0597e-05
299,2777.21,0.56619,1.39794,0.37383,0.85507,0.96036,0.94063,0.97395,0.75155,0.88023,0.85989,0.877,0.46569,0.67863,1.95341,0.38428,0.84227,7.0498e-05,7.0498e-05,7.0498e-05
300,2787,0.56114,1.38717,0.37142,0.85926,0.95503,0.94269,0.97131,0.74914,0.88095,0.86544,0.87133,0.47208,0.69139,1.91511,0.38934,0.84744,7.0399e-05,7.0399e-05,7.0399e-05
301,2796.5,0.55954,1.41553,0.3693,0.85213,0.96277,0.93766,0.97418,0.74759,0.89184,0.86906,0.88301,0.49251,0.69648,1.76627,0.38949,0.84775,7.03e-05,7.03e-05,7.03e-05
302,2806.44,0.56226,1.43734,0.36285,0.85344,0.95182,0.94245,0.96985,0.74838,0.89699,0.87178,0.88862,0.49387,0.69221,1.76586,0.38851,0.84629,7.0201e-05,7.0201e-05,7.0201e-05
303,2815.62,0.56332,1.38818,0.37418,0.85673,0.95946,0.94016,0.97085,0.74765,0.88927,0.86536,0.87965,0.47403,0.69972,1.9131,0.39072,0.85084,7.0102e-05,7.0102e-05,7.0102e-05
304,2824.95,0.55417,1.38788,0.37032,0.85522,0.94555,0.95776,0.97353,0.74859,0.88736,0.86226,0.88073,0.47937,0.69008,1.86126,0.38229,0.84474,7.0003e-05,7.0003e-05,7.0003e-05
305,2835.59,0.57221,1.45929,0.37389,0.86267,0.94357,0.952,0.97311,0.7503,0.87719,0.8708,0.885,0.48507,0.69613,1.82015,0.38312,0.84565,6.9904e-05,6.9904e-05,6.9904e-05
306,2845.08,0.56428,1.39793,0.37707,0.85197,0.95082,0.94829,0.97123,0.74369,0.89046,0.87205,0.88359,0.48029,0.70828,1.80076,0.38783,0.85342,6.9805e-05,6.9805e-05,6.9805e-05
307,2854.1,0.55753,1.40118,0.36701,0.85515,0.95749,0.94143,0.97485,0.74927,0.88624,0.87167,0.88072,0.46243,0.68325,1.944,0.38153,0.84454,6.9706e-05,6.9706e-05,6.9706e-05
308,2863.23,0.55271,1.36341,0.36829,0.84939,0.95407,0.93592,0.9732,0.75483,0.88294,0.86805,0.88525,0.47561,0.68166,1.86579,0.38249,0.84489,6.9607e-05,6.9607e-05,6.9607e-05
309,2874,0.57037,1.4571,0.37245,0.8626,0.94539,0.94682,0.96937,0.74823,0.88329,0.86687,0.88239,0.47295,0.68901,1.84318,0.38334,0.84845,6.9508e-05,6.9508e-05,6.9508e-05
310,2883.76,0.55114,1.41253,0.35985,0.85183,0.94969,0.94342,0.97318,0.74937,0.87326,0.86797,0.87547,0.46756,0.6887,1.89973,0.38023,0.84801,6.9409e-05,6.9409e-05,6.9409e-05
311,2893.94,0.56289,1.42543,0.37159,0.85645,0.94955,0.94543,0.97409,0.74929,0.87231,0.86579,0.87614,0.46982,0.68663,1.91513,0.38065,0.84645,6.931e-05,6.931e-05,6.931e-05
312,2903.85,0.5564,1.42214,0.36407,0.85584,0.94774,0.95136,0.97373,0.74852,0.89489,0.873,0.88853,0.48648,0.69459,1.83158,0.38258,0.84986,6.9211e-05,6.9211e-05,6.9211e-05
313,2913.84,0.56123,1.42826,0.36337,0.85408,0.9511,0.93913,0.96796,0.74898,0.8931,0.87494,0.88886,0.47503,0.69446,1.86613,0.38137,0.84513,6.9112e-05,6.9112e-05,6.9112e-05
314,2922.5,0.56249,1.40072,0.36732,0.85533,0.95004,0.93984,0.97225,0.7481,0.87788,0.86879,0.87743,0.46283,0.68858,1.96658,0.3784,0.84429,6.9013e-05,6.9013e-05,6.9013e-05
315,2931.8,0.55854,1.40715,0.3654,0.85301,0.9501,0.94538,0.96772,0.74062,0.87643,0.86231,0.87523,0.47925,0.71044,1.80992,0.38929,0.84952,6.8914e-05,6.8914e-05,6.8914e-05
316,2942.28,0.56226,1.45324,0.3665,0.85428,0.95129,0.94699,0.97087,0.74837,0.87622,0.87013,0.87897,0.4805,0.69764,1.81246,0.38182,0.84519,6.8815e-05,6.8815e-05,6.8815e-05
317,2951.6,0.5655,1.40302,0.36615,0.85498,0.95029,0.94939,0.97463,0.75524,0.8775,0.87423,0.88103,0.47144,0.68261,1.8918,0.37461,0.84177,6.8716e-05,6.8716e-05,6.8716e-05
318,2961.68,0.56258,1.4536,0.3628,0.858,0.94898,0.95123,0.97547,0.75505,0.89235,0.89336,0.90573,0.49654,0.67953,1.70858,0.37563,0.84222,6.8617e-05,6.8617e-05,6.8617e-05
319,2970.63,0.55071,1.38165,0.3618,0.85171,0.95766,0.95027,0.9738,0.75375,0.90214,0.88991,0.9092,0.49834,0.68027,1.68993,0.3809,0.84509,6.8518e-05,6.8518e-05,6.8518e-05
320,2980.23,0.57068,1.40118,0.3754,0.85433,0.94763,0.94357,0.97112,0.74903,0.88366,0.87822,0.88533,0.48065,0.69344,1.86883,0.38216,0.84915,6.8419e-05,6.8419e-05,6.8419e-05
321,2990.42,0.55893,1.399,0.36424,0.85627,0.95601,0.94264,0.97358,0.75456,0.86515,0.85516,0.86393,0.46433,0.69218,1.92836,0.38079,0.84658,6.832e-05,6.832e-05,6.832e-05
322,3000.4,0.55402,1.41632,0.36585,0.85031,0.95781,0.94476,0.97451,0.74817,0.88671,0.87703,0.89188,0.48028,0.70418,1.83804,0.38394,0.84942,6.8221e-05,6.8221e-05,6.8221e-05
323,3010.67,0.56562,1.4718,0.36618,0.85882,0.94759,0.94734,0.97175,0.74528,0.88733,0.87581,0.89526,0.48709,0.69903,1.79307,0.38244,0.84669,6.8122e-05,6.8122e-05,6.8122e-05
324,3019.8,0.55905,1.37471,0.36566,0.85462,0.95458,0.94624,0.97181,0.74676,0.87971,0.87297,0.88296,0.48461,0.70783,1.80187,0.38623,0.85432,6.8023e-05,6.8023e-05,6.8023e-05
325,3029.27,0.5596,1.4191,0.36563,0.85643,0.95828,0.9473,0.97221,0.7454,0.8847,0.86724,0.87942,0.47378,0.71357,1.83402,0.39071,0.85832,6.7924e-05,6.7924e-05,6.7924e-05
326,3038.21,0.55309,1.38536,0.36356,0.85462,0.96527,0.93839,0.9746,0.74522,0.89273,0.86983,0.88257,0.47335,0.70991,1.86059,0.38864,0.85391,6.7825e-05,6.7825e-05,6.7825e-05
327,3047.03,0.55035,1.34921,0.36004,0.85362,0.96214,0.94005,0.97335,0.75119,0.89564,0.87716,0.89264,0.49165,0.68904,1.76868,0.38289,0.84507,6.7726e-05,6.7726e-05,6.7726e-05
328,3056.25,0.54682,1.38103,0.35667,0.85192,0.95591,0.94508,0.97294,0.7514,0.88229,0.86229,0.87538,0.45693,0.6878,2.0088,0.38335,0.84496,6.7627e-05,6.7627e-05,6.7627e-05
329,3064.88,0.54931,1.40689,0.3592,0.85118,0.95528,0.94283,0.9717,0.74464,0.88618,0.85673,0.87027,0.4582,0.71189,1.98714,0.39048,0.85711,6.7528e-05,6.7528e-05,6.7528e-05
330,3075.06,0.56386,1.43185,0.36633,0.85478,0.95802,0.94142,0.97156,0.74323,0.87866,0.85994,0.87173,0.47591,0.71045,1.84343,0.39036,0.85721,6.7429e-05,6.7429e-05,6.7429e-05
331,3085.73,0.5555,1.45386,0.35761,0.85391,0.95207,0.94541,0.97442,0.75055,0.8866,0.85537,0.874,0.47752,0.69216,1.82798,0.38145,0.85209,6.733e-05,6.733e-05,6.733e-05
332,3094.82,0.54487,1.39258,0.35725,0.8505,0.95046,0.95024,0.97188,0.74941,0.87176,0.8615,0.86403,0.47596,0.69349,1.86501,0.37815,0.85311,6.7231e-05,6.7231e-05,6.7231e-05
333,3104.32,0.55839,1.43217,0.36337,0.85282,0.96289,0.94623,0.97317,0.74874,0.90411,0.87242,0.89585,0.48247,0.68437,1.87803,0.37722,0.84102,6.7132e-05,6.7132e-05,6.7132e-05
334,3112.84,0.55683,1.37216,0.36425,0.84897,0.96404,0.9431,0.97215,0.75235,0.89062,0.87068,0.88646,0.48162,0.69038,1.85637,0.37869,0.84166,6.7033e-05,6.7033e-05,6.7033e-05
335,3121.32,0.5447,1.36038,0.35735,0.84885,0.95985,0.94248,0.97027,0.74908,0.88395,0.86719,0.88229,0.46784,0.69284,1.87967,0.37937,0.84927,6.6934e-05,6.6934e-05,6.6934e-05
336,3131.33,0.55181,1.43335,0.35961,0.85152,0.95793,0.94739,0.9714,0.74618,0.87556,0.85976,0.87528,0.48329,0.70842,1.81843,0.38784,0.85797,6.6835e-05,6.6835e-05,6.6835e-05
337,3141.66,0.55422,1.42949,0.36286,0.8534,0.95434,0.94054,0.97084,0.75036,0.88736,0.85633,0.87638,0.47612,0.69486,1.87224,0.38269,0.85381,6.6736e-05,6.6736e-05,6.6736e-05
338,3150.54,0.54604,1.37556,0.36146,0.84741,0.94704,0.94783,0.97376,0.75373,0.8835,0.85796,0.87462,0.46241,0.68862,1.99089,0.38359,0.84864,6.6637e-05,6.6637e-05,6.6637e-05
339,3159.82,0.55143,1.38769,0.35688,0.84833,0.96254,0.93821,0.9723,0.75247,0.87911,0.85893,0.8801,0.47106,0.69694,1.93168,0.38461,0.84843,6.6538e-05,6.6538e-05,6.6538e-05
340,3169.47,0.55643,1.39218,0.36175,0.85718,0.95599,0.94168,0.97192,0.74179,0.86661,0.85655,0.86658,0.45411,0.70961,2.01577,0.38737,0.85361,6.6439e-05,6.6439e-05,6.6439e-05
341,3179.19,0.56166,1.42887,0.36859,0.85717,0.95213,0.93981,0.97109,0.74474,0.8713,0.85313,0.86039,0.45808,0.69952,2.07258,0.38484,0.85153,6.634e-05,6.634e-05,6.634e-05
342,3188.44,0.55002,1.37953,0.35785,0.85541,0.96357,0.93824,0.97255,0.74947,0.89533,0.87286,0.89353,0.49076,0.68841,1.82144,0.38166,0.84505,6.6241e-05,6.6241e-05,6.6241e-05
343,3197.45,0.54553,1.38386,0.36139,0.84654,0.95785,0.94729,0.97278,0.75235,0.8914,0.87221,0.88931,0.48885,0.68862,1.79352,0.38369,0.84529,6.6142e-05,6.6142e-05,6.6142e-05
344,3206.92,0.56085,1.40621,0.36606,0.85257,0.9586,0.94182,0.97094,0.75077,0.8755,0.86212,0.87281,0.46391,0.68952,1.99939,0.37885,0.84853,6.6043e-05,6.6043e-05,6.6043e-05
345,3215.79,0.54459,1.34408,0.36368,0.84873,0.95549,0.93698,0.9707,0.7513,0.87774,0.86462,0.87589,0.47193,0.69455,1.9246,0.38202,0.84863,6.5944e-05,6.5944e-05,6.5944e-05
346,3225.04,0.55487,1.39531,0.36769,0.85024,0.95825,0.94266,0.97363,0.74873,0.88569,0.87757,0.8929,0.48706,0.69835,1.75471,0.38084,0.85082,6.5845e-05,6.5845e-05,6.5845e-05
347,3234.92,0.55987,1.40891,0.36824,0.85291,0.95714,0.93738,0.97187,0.74926,0.87912,0.86365,0.87764,0.47478,0.69712,1.88116,0.38421,0.84812,6.5746e-05,6.5746e-05,6.5746e-05
348,3243.85,0.56246,1.39056,0.36599,0.85133,0.95832,0.93701,0.97145,0.75213,0.88016,0.86401,0.87841,0.48814,0.69198,1.81113,0.38418,0.84695,6.5647e-05,6.5647e-05,6.5647e-05
349,3253.3,0.54346,1.39806,0.35462,0.84912,0.94796,0.94283,0.97239,0.75642,0.86125,0.85759,0.86885,0.47944,0.6877,1.8008,0.37926,0.84485,6.5548e-05,6.5548e-05,6.5548e-05
350,3262.08,0.55716,1.38365,0.36683,0.84933,0.95374,0.94068,0.9736,0.75642,0.8641,0.85652,0.87353,0.46569,0.69276,1.94843,0.38307,0.8469,6.5449e-05,6.5449e-05,6.5449e-05
351,3272.03,0.56907,1.38162,0.37335,0.85892,0.95336,0.93856,0.96987,0.75136,0.88604,0.86927,0.8879,0.48541,0.70594,1.81672,0.38483,0.85039,6.535e-05,6.535e-05,6.535e-05
352,3281.46,0.55684,1.41768,0.36672,0.85405,0.94856,0.94399,0.97072,0.7504,0.87864,0.87587,0.88782,0.48576,0.69278,1.8522,0.37859,0.84555,6.5251e-05,6.5251e-05,6.5251e-05
353,3290.44,0.55329,1.38515,0.36477,0.85149,0.95897,0.93145,0.96972,0.75155,0.88631,0.86902,0.88762,0.47804,0.68957,1.86958,0.38067,0.84802,6.5152e-05,6.5152e-05,6.5152e-05
354,3299.03,0.54046,1.35323,0.35412,0.84811,0.95598,0.94082,0.97417,0.75281,0.88467,0.87369,0.88862,0.48424,0.69174,1.83037,0.37847,0.84889,6.5053e-05,6.5053e-05,6.5053e-05
355,3308.89,0.56756,1.41778,0.36858,0.85605,0.95304,0.94045,0.96998,0.74891,0.88558,0.87196,0.8829,0.48721,0.70303,1.77951,0.38181,0.85222,6.4954e-05,6.4954e-05,6.4954e-05
356,3318.78,0.55297,1.41936,0.36446,0.85348,0.95693,0.94075,0.97209,0.75015,0.89151,0.87705,0.88675,0.48473,0.69587,1.79005,0.38082,0.84619,6.4855e-05,6.4855e-05,6.4855e-05
357,3329.16,0.56182,1.4483,0.36511,0.854,0.94915,0.94823,0.9712,0.7515,0.88681,0.87937,0.8888,0.4801,0.6765,1.87112,0.37061,0.84259,6.4756e-05,6.4756e-05,6.4756e-05
358,3338.89,0.5554,1.43111,0.359,0.8597,0.95614,0.9451,0.97239,0.75462,0.88822,0.87157,0.8897,0.49415,0.6773,1.778,0.36936,0.84162,6.4657e-05,6.4657e-05,6.4657e-05
359,3347.67,0.55474,1.32866,0.36233,0.85131,0.95428,0.93948,0.97126,0.75362,0.87859,0.86373,0.88169,0.49383,0.68937,1.79301,0.37641,0.84246,6.4558e-05,6.4558e-05,6.4558e-05
360,3356.42,0.54881,1.362,0.36334,0.8503,0.94466,0.94642,0.97243,0.75796,0.87969,0.86141,0.88447,0.47425,0.68696,1.97916,0.37481,0.84325,6.4459e-05,6.4459e-05,6.4459e-05
361,3365.97,0.55692,1.41472,0.3589,0.85272,0.9422,0.95086,0.97149,0.74777,0.8767,0.84752,0.86804,0.46586,0.71602,1.97211,0.37936,0.85644,6.436e-05,6.436e-05,6.436e-05
362,3376.31,0.56245,1.45077,0.36047,0.85731,0.96125,0.93698,0.97109,0.74632,0.87832,0.85994,0.87561,0.47757,0.70116,1.90461,0.37918,0.85137,6.4261e-05,6.4261e-05,6.4261e-05
363,3385.59,0.54528,1.40909,0.35424,0.85265,0.95427,0.93969,0.97265,0.74986,0.88338,0.87366,0.88446,0.48194,0.68627,1.89346,0.37714,0.84593,6.4162e-05,6.4162e-05,6.4162e-05
364,3394.48,0.54638,1.37654,0.35766,0.85098,0.94885,0.93892,0.96944,0.75287,0.87353,0.87074,0.88023,0.47723,0.68965,1.91599,0.37769,0.84997,6.4063e-05,6.4063e-05,6.4063e-05
365,3403.7,0.53941,1.37274,0.3508,0.84723,0.93832,0.95481,0.96967,0.75558,0.86574,0.86307,0.8726,0.46622,0.69285,1.98396,0.37648,0.84964,6.3964e-05,6.3964e-05,6.3964e-05
366,3412.04,0.54173,1.34224,0.35211,0.84302,0.94773,0.9468,0.96954,0.75236,0.87027,0.86907,0.87823,0.46428,0.69163,1.97908,0.3747,0.84632,6.3865e-05,6.3865e-05,6.3865e-05
367,3422.17,0.54925,1.39687,0.35924,0.8529,0.94769,0.94458,0.96908,0.75397,0.88269,0.87304,0.88583,0.47936,0.6964,1.88286,0.37435,0.84823,6.3766e-05,6.3766e-05,6.3766e-05
368,3432.03,0.55718,1.38841,0.36541,0.85305,0.94999,0.94527,0.9695,0.75513,0.8775,0.86793,0.8816,0.47514,0.69812,1.90181,0.37644,0.84838,6.3667e-05,6.3667e-05,6.3667e-05
369,3441.54,0.53614,1.40786,0.34814,0.84418,0.95084,0.94382,0.97076,0.75344,0.87523,0.87071,0.88034,0.48221,0.69252,1.84362,0.37766,0.84581,6.3568e-05,6.3568e-05,6.3568e-05
