epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
245,6280.87,0.46472,1.25591,0.27902,0.83312,0.95767,0.95766,0.97823,0.77933,0.88194,0.88439,0.88923,0.48892,0.68495,2.00483,0.32541,0.85176,7.5844e-05,7.5844e-05,7.5844e-05
246,6305.95,0.47064,1.24065,0.28019,0.83452,0.95501,0.95584,0.97406,0.77038,0.88091,0.88282,0.87998,0.49388,0.69196,1.89559,0.33161,0.85104,7.5745e-05,7.5745e-05,7.5745e-05
247,6332.1,0.47795,1.26032,0.28286,0.83367,0.96642,0.95043,0.97469,0.76577,0.90441,0.88378,0.89666,0.50184,0.69967,1.81783,0.32893,0.85311,7.5646e-05,7.5646e-05,7.5646e-05
248,6356.08,0.47005,1.26147,0.28086,0.83199,0.96811,0.95134,0.9764,0.77098,0.88667,0.86463,0.87306,0.46752,0.69073,2.12809,0.33283,0.85162,7.5547e-05,7.5547e-05,7.5547e-05
249,6380.13,0.46713,1.22422,0.28083,0.83388,0.96792,0.95326,0.97611,0.77552,0.90029,0.88434,0.89263,0.48548,0.68645,1.95649,0.33214,0.84797,7.5448e-05,7.5448e-05,7.5448e-05
250,6406.52,0.46908,1.2216,0.27953,0.83563,0.96635,0.9566,0.97747,0.77523,0.90156,0.89177,0.90173,0.50662,0.68978,1.83868,0.32775,0.85017,7.5349e-05,7.5349e-05,7.5349e-05
251,6433.22,0.47442,1.2351,0.28213,0.83408,0.96707,0.95981,0.98021,0.77238,0.90227,0.88191,0.89075,0.49798,0.69981,1.91998,0.32713,0.8521,7.525e-05,7.525e-05,7.525e-05
252,6459.43,0.46528,1.2422,0.27627,0.83354,0.97057,0.95583,0.9777,0.77436,0.89013,0.87342,0.88217,0.48913,0.69583,1.95285,0.32645,0.85357,7.5151e-05,7.5151e-05,7.5151e-05
253,6484.12,0.46995,1.22503,0.28054,0.83164,0.96933,0.95213,0.97865,0.77498,0.89124,0.87817,0.88933,0.49644,0.70063,1.92137,0.32807,0.85438,7.5052e-05,7.5052e-05,7.5052e-05
254,6509.24,0.46581,1.25223,0.27489,0.8311,0.96635,0.95225,0.97712,0.77229,0.89064,0.87555,0.88536,0.49693,0.70349,1.90794,0.32804,0.85578,7.4953e-05,7.4953e-05,7.4953e-05
255,6535.28,0.47076,1.27184,0.27696,0.833,0.96836,0.95555,0.97714,0.77344,0.87978,0.87374,0.88541,0.48072,0.69174,2.02785,0.32822,0.851,7.4854e-05,7.4854e-05,7.4854e-05
256,6562.96,0.47104,1.2793,0.28225,0.83402,0.96725,0.95486,0.97631,0.76931,0.88709,0.88685,0.88517,0.49498,0.71151,1.97058,0.33434,0.85946,7.4755e-05,7.4755e-05,7.4755e-05
257,6590.21,0.48556,1.23289,0.28943,0.84074,0.96844,0.9516,0.97461,0.76682,0.90012,0.88623,0.89493,0.51139,0.71441,1.78,0.33015,0.86447,7.4656e-05,7.4656e-05,7.4656e-05
258,6615.64,0.47016,1.25738,0.28233,0.8357,0.97281,0.95671,0.97795,0.76923,0.9012,0.89354,0.89882,0.4989,0.70357,1.89426,0.32842,0.86083,7.4557e-05,7.4557e-05,7.4557e-05
259,6641.84,0.47054,1.22866,0.28232,0.8317,0.966,0.96325,0.97751,0.77199,0.90901,0.90663,0.91057,0.50473,0.70029,1.83704,0.32743,0.86,7.4458e-05,7.4458e-05,7.4458e-05
260,6668.03,0.47237,1.25696,0.27943,0.83452,0.97281,0.94784,0.9774,0.77745,0.90441,0.88092,0.8969,0.49441,0.69308,1.92389,0.32794,0.85723,7.4359e-05,7.4359e-05,7.4359e-05
261,6694.21,0.47803,1.25179,0.28648,0.83682,0.96897,0.96241,0.9794,0.77816,0.89948,0.88671,0.89679,0.48899,0.69755,1.98251,0.32877,0.85554,7.426e-05,7.426e-05,7.426e-05
262,6720.03,0.4635,1.26241,0.27769,0.83184,0.97206,0.95847,0.98114,0.78158,0.88961,0.87805,0.88846,0.4922,0.69496,1.94706,0.32668,0.85394,7.4161e-05,7.4161e-05,7.4161e-05
263,6746.44,0.46761,1.25083,0.27574,0.836,0.97174,0.95854,0.9782,0.77415,0.89003,0.88147,0.89017,0.49108,0.70882,1.97887,0.32146,0.85774,7.4062e-05,7.4062e-05,7.4062e-05
264,6772.4,0.469,1.24506,0.28156,0.83132,0.97148,0.96811,0.98175,0.77673,0.9001,0.89545,0.90179,0.49458,0.69954,1.91545,0.32182,0.85403,7.3963e-05,7.3963e-05,7.3963e-05
265,6798.96,0.47082,1.29083,0.28142,0.83331,0.97121,0.96537,0.97656,0.7728,0.89517,0.891,0.88502,0.49089,0.70773,1.95105,0.32143,0.86329,7.3864e-05,7.3864e-05,7.3864e-05
266,6823.32,0.46447,1.22576,0.27873,0.83125,0.97767,0.95988,0.97822,0.76951,0.90057,0.88092,0.89101,0.48444,0.71334,2.04275,0.32515,0.86301,7.3765e-05,7.3765e-05,7.3765e-05
267,6849.26,0.46533,1.2336,0.28,0.82821,0.97268,0.95893,0.97692,0.77048,0.89053,0.89253,0.89772,0.50379,0.709,1.85011,0.32424,0.86384,7.3666e-05,7.3666e-05,7.3666e-05
268,6874.33,0.46217,1.23556,0.28102,0.82743,0.95727,0.95892,0.976,0.76697,0.87612,0.87752,0.88103,0.49457,0.71222,1.90939,0.32295,0.86421,7.3567e-05,7.3567e-05,7.3567e-05
269,6898.26,0.45835,1.21598,0.27642,0.83064,0.96399,0.96015,0.97082,0.76755,0.89413,0.88485,0.895,0.49477,0.70653,1.94829,0.32133,0.86501,7.3468e-05,7.3468e-05,7.3468e-05
270,6923.31,0.46054,1.21094,0.27781,0.82999,0.97342,0.96349,0.97769,0.76973,0.89973,0.88042,0.88993,0.48875,0.70623,2.02623,0.31726,0.86397,7.3369e-05,7.3369e-05,7.3369e-05
271,6950.07,0.47394,1.262,0.28113,0.83504,0.96631,0.95778,0.97511,0.77127,0.88891,0.87802,0.8835,0.47886,0.70486,2.00611,0.32207,0.86387,7.327e-05,7.327e-05,7.327e-05
272,6974.84,0.46328,1.24476,0.27885,0.82989,0.96294,0.9532,0.9737,0.77075,0.8821,0.87482,0.86837,0.46373,0.71161,2.12497,0.32517,0.85697,7.3171e-05,7.3171e-05,7.3171e-05
273,7001.27,0.46768,1.28399,0.27455,0.83181,0.96911,0.94662,0.97517,0.76889,0.88619,0.87167,0.87627,0.47495,0.71336,2.10762,0.32633,0.8583,7.3072e-05,7.3072e-05,7.3072e-05
274,7027.95,0.46399,1.25121,0.27361,0.83328,0.96994,0.95736,0.97766,0.7687,0.88553,0.8783,0.88098,0.48931,0.71126,2.01373,0.32255,0.86336,7.2973e-05,7.2973e-05,7.2973e-05
275,7053.8,0.4557,1.20977,0.2721,0.82728,0.96572,0.95673,0.97638,0.77052,0.89444,0.891,0.89581,0.50457,0.70342,1.84116,0.32155,0.85961,7.2874e-05,7.2874e-05,7.2874e-05
276,7080.88,0.4615,1.2484,0.27327,0.83304,0.9641,0.95558,0.9741,0.76851,0.90614,0.8856,0.8915,0.49131,0.70709,1.88134,0.32096,0.86258,7.2775e-05,7.2775e-05,7.2775e-05
277,7106.95,0.46861,1.25136,0.27659,0.83243,0.96153,0.95624,0.97636,0.77237,0.90274,0.89319,0.90206,0.50718,0.7073,1.90177,0.32906,0.86198,7.2676e-05,7.2676e-05,7.2676e-05
278,7132.67,0.46512,1.22585,0.27419,0.83284,0.96553,0.9529,0.97248,0.76935,0.89649,0.88613,0.89518,0.49849,0.71936,1.89849,0.32802,0.86982,7.2577e-05,7.2577e-05,7.2577e-05
279,7157.97,0.46622,1.23277,0.27774,0.83242,0.95804,0.95743,0.97083,0.7702,0.88678,0.88556,0.88622,0.49029,0.71721,1.96471,0.32749,0.8713,7.2478e-05,7.2478e-05,7.2478e-05
280,7182.74,0.46213,1.20346,0.27338,0.83243,0.96343,0.95518,0.97096,0.76849,0.89453,0.88776,0.89345,0.48885,0.71306,1.95062,0.32876,0.86729,7.2379e-05,7.2379e-05,7.2379e-05
281,7208.84,0.45888,1.24978,0.27289,0.82964,0.9663,0.95619,0.97353,0.77055,0.88293,0.87273,0.88001,0.49283,0.70992,1.9723,0.33036,0.86536,7.228e-05,7.228e-05,7.228e-05
282,7234.65,0.45225,1.26369,0.27045,0.82483,0.96434,0.95465,0.97501,0.76995,0.88534,0.87476,0.88137,0.48087,0.70339,2.07004,0.32554,0.85946,7.2181e-05,7.2181e-05,7.2181e-05
283,7259.85,0.45646,1.23188,0.27067,0.83212,0.96131,0.95382,0.97446,0.77415,0.87525,0.87309,0.8756,0.48071,0.69816,2.08153,0.31718,0.85597,7.2082e-05,7.2082e-05,7.2082e-05
284,7283.89,0.46235,1.20498,0.27576,0.8346,0.97576,0.95296,0.9768,0.77367,0.88732,0.87194,0.88181,0.4855,0.70475,2.03017,0.3183,0.85841,7.1983e-05,7.1983e-05,7.1983e-05
285,7308.61,0.45788,1.21604,0.27144,0.82972,0.96833,0.95574,0.97516,0.77031,0.90318,0.88594,0.89509,0.49276,0.69429,1.94616,0.31529,0.85894,7.1884e-05,7.1884e-05,7.1884e-05
286,7331.93,0.45672,1.2186,0.2748,0.83054,0.96739,0.95861,0.97441,0.77493,0.89047,0.88253,0.89049,0.48663,0.68846,2.08865,0.32004,0.85548,7.1785e-05,7.1785e-05,7.1785e-05
287,7357.58,0.46035,1.24301,0.27338,0.82903,0.95902,0.95296,0.97239,0.77031,0.88831,0.88453,0.8885,0.48686,0.69666,1.98531,0.32117,0.85853,7.1686e-05,7.1686e-05,7.1686e-05
288,7383.57,0.4641,1.21573,0.27481,0.8311,0.95351,0.95488,0.97501,0.76951,0.90414,0.88032,0.89762,0.49748,0.70179,1.96596,0.32141,0.86212,7.1587e-05,7.1587e-05,7.1587e-05
289,7409.16,0.45265,1.24065,0.2669,0.82674,0.9648,0.95866,0.97539,0.77249,0.90195,0.89661,0.91396,0.49636,0.70807,1.95123,0.31741,0.86813,7.1488e-05,7.1488e-05,7.1488e-05
290,7434.29,0.45541,1.20916,0.2712,0.83103,0.97168,0.96453,0.9794,0.77021,0.90027,0.89601,0.91446,0.49948,0.71655,1.97815,0.31911,0.86532,7.1389e-05,7.1389e-05,7.1389e-05
291,7460.1,0.4566,1.23381,0.2725,0.83173,0.9663,0.96884,0.97891,0.77236,0.90513,0.90833,0.91264,0.49273,0.70992,1.90022,0.31904,0.86303,7.129e-05,7.129e-05,7.129e-05
292,7486.02,0.4526,1.26601,0.27096,0.829,0.96531,0.96485,0.97753,0.77361,0.89008,0.89249,0.90108,0.48674,0.70438,2.03217,0.31626,0.86005,7.1191e-05,7.1191e-05,7.1191e-05
293,7509.83,0.45389,1.19472,0.27277,0.83123,0.96501,0.96622,0.97843,0.77372,0.88551,0.88676,0.89544,0.49344,0.71001,1.99643,0.3243,0.85986,7.1092e-05,7.1092e-05,7.1092e-05
294,7535.32,0.4557,1.21403,0.27302,0.83057,0.96831,0.963,0.97958,0.7752,0.88523,0.87762,0.88845,0.48777,0.71368,2.02699,0.31909,0.86238,7.0993e-05,7.0993e-05,7.0993e-05
295,7560.71,0.45674,1.2397,0.27181,0.83039,0.97176,0.96111,0.97731,0.77639,0.8825,0.87591,0.88079,0.48851,0.71768,1.9929,0.31792,0.86634,7.0894e-05,7.0894e-05,7.0894e-05
296,7585.12,0.45297,1.22346,0.27036,0.82534,0.97389,0.95746,0.97628,0.77314,0.89309,0.87556,0.88719,0.48553,0.71144,2.01373,0.32186,0.85922,7.0795e-05,7.0795e-05,7.0795e-05
297,7610.15,0.45085,1.23351,0.27264,0.83031,0.97041,0.96434,0.98145,0.7772,0.88855,0.88535,0.89455,0.49444,0.71311,1.99319,0.32046,0.86103,7.0696e-05,7.0696e-05,7.0696e-05
298,7636.15,0.45695,1.25872,0.2724,0.82985,0.96541,0.9597,0.98009,0.78046,0.88767,0.87586,0.88724,0.47993,0.69517,2.04967,0.31743,0.85792,7.0597e-05,7.0597e-05,7.0597e-05
299,7661.35,0.4514,1.24142,0.27415,0.83051,0.95751,0.96435,0.97356,0.76931,0.87399,0.87897,0.87522,0.47894,0.70759,2.09681,0.3226,0.8603,7.0498e-05,7.0498e-05,7.0498e-05
300,7686.26,0.4505,1.22555,0.26942,0.82917,0.95293,0.95901,0.97203,0.76861,0.88084,0.88579,0.88327,0.49198,0.71422,1.97123,0.32237,0.86534,7.0399e-05,7.0399e-05,7.0399e-05
301,7713.11,0.45488,1.23606,0.27287,0.83145,0.96214,0.96124,0.97666,0.76902,0.89282,0.89289,0.8918,0.49143,0.71157,2.00682,0.32931,0.86037,7.03e-05,7.03e-05,7.03e-05
302,7740.7,0.45935,1.26349,0.27431,0.83067,0.96538,0.95994,0.9804,0.77597,0.8972,0.89623,0.90057,0.50417,0.70334,1.85867,0.32932,0.85734,7.0201e-05,7.0201e-05,7.0201e-05
303,7766.74,0.44737,1.21238,0.26663,0.82833,0.96602,0.95558,0.98083,0.77751,0.89619,0.88918,0.90003,0.50362,0.70155,1.94843,0.33046,0.86068,7.0102e-05,7.0102e-05,7.0102e-05
304,7792.67,0.455,1.24419,0.27372,0.8293,0.96398,0.95596,0.97525,0.7731,0.90144,0.8954,0.90628,0.50302,0.70475,1.92132,0.32108,0.86414,7.0003e-05,7.0003e-05,7.0003e-05
305,7819.83,0.45937,1.25739,0.274,0.83327,0.95948,0.96111,0.97555,0.77518,0.89646,0.88553,0.894,0.49291,0.70697,2.00292,0.31873,0.86289,6.9904e-05,6.9904e-05,6.9904e-05
306,7845.88,0.45741,1.25918,0.27033,0.82979,0.96532,0.95488,0.97538,0.77376,0.89949,0.89091,0.89497,0.49378,0.7079,2.0043,0.31933,0.86544,6.9805e-05,6.9805e-05,6.9805e-05
307,7870.46,0.44708,1.22799,0.26844,0.82458,0.96873,0.95446,0.9777,0.77125,0.87724,0.86882,0.87896,0.47872,0.70753,2.12054,0.31967,0.86279,6.9706e-05,6.9706e-05,6.9706e-05
308,7895.59,0.45249,1.23218,0.27385,0.83077,0.96726,0.95755,0.97932,0.77307,0.87903,0.87286,0.87694,0.47563,0.70176,2.05039,0.31753,0.85846,6.9607e-05,6.9607e-05,6.9607e-05
309,7921.55,0.46001,1.24681,0.27352,0.83458,0.96151,0.95214,0.97819,0.77696,0.87772,0.87085,0.88537,0.48411,0.69609,2.06804,0.3234,0.85602,6.9508e-05,6.9508e-05,6.9508e-05
310,7945.93,0.4497,1.20411,0.27167,0.82872,0.96112,0.96161,0.97828,0.77476,0.8983,0.88813,0.89999,0.50063,0.70457,1.97141,0.32672,0.86173,6.9409e-05,6.9409e-05,6.9409e-05
311,7971.99,0.44677,1.22315,0.26812,0.82611,0.96329,0.96021,0.97804,0.77547,0.885,0.87418,0.88285,0.49178,0.70196,2.03104,0.32236,0.8642,6.931e-05,6.931e-05,6.931e-05
312,7996.36,0.43867,1.19738,0.26506,0.8264,0.96901,0.95645,0.97795,0.77368,0.90851,0.89631,0.90826,0.49973,0.70356,1.98515,0.31952,0.86113,6.9211e-05,6.9211e-05,6.9211e-05
313,8021.07,0.44789,1.22444,0.26857,0.82932,0.96694,0.95666,0.98157,0.77292,0.89071,0.88066,0.8914,0.48447,0.70938,2.09688,0.3252,0.86164,6.9112e-05,6.9112e-05,6.9112e-05
314,8045.84,0.44623,1.2384,0.2734,0.8274,0.95975,0.95443,0.97628,0.77087,0.89236,0.88875,0.89406,0.48997,0.71006,2.02184,0.33161,0.86186,6.9013e-05,6.9013e-05,6.9013e-05
315,8069.9,0.44884,1.21915,0.26901,0.82703,0.96016,0.95591,0.98046,0.77162,0.88848,0.88298,0.89884,0.49321,0.713,2.00601,0.32623,0.8603,6.8914e-05,6.8914e-05,6.8914e-05
316,8093.81,0.44234,1.19594,0.26857,0.82498,0.9581,0.96196,0.97889,0.77612,0.89111,0.88566,0.90116,0.49498,0.70926,1.96454,0.32178,0.86182,6.8815e-05,6.8815e-05,6.8815e-05
317,8118.55,0.44761,1.20041,0.26845,0.8293,0.95738,0.96418,0.97802,0.77348,0.89627,0.88874,0.89954,0.49677,0.70825,1.96939,0.32058,0.86362,6.8716e-05,6.8716e-05,6.8716e-05
318,8142.3,0.44122,1.19297,0.26657,0.82734,0.96718,0.95037,0.97437,0.77063,0.90027,0.89665,0.90301,0.49188,0.70494,1.97361,0.32233,0.86775,6.8617e-05,6.8617e-05,6.8617e-05
319,8166.94,0.44779,1.2259,0.27165,0.82714,0.96762,0.95383,0.97341,0.77203,0.89113,0.88012,0.88275,0.48384,0.70751,2.01957,0.32277,0.86699,6.8518e-05,6.8518e-05,6.8518e-05
320,8193.67,0.44997,1.22193,0.27202,0.83093,0.96242,0.95664,0.97646,0.76955,0.88856,0.88203,0.88231,0.49622,0.70477,1.95368,0.32388,0.86329,6.8419e-05,6.8419e-05,6.8419e-05
321,8218.56,0.44234,1.20089,0.26293,0.82378,0.96365,0.95507,0.97649,0.77062,0.89628,0.87785,0.88619,0.49725,0.71616,1.96367,0.32769,0.8689,6.832e-05,6.832e-05,6.832e-05
322,8243.18,0.4427,1.19512,0.26926,0.82611,0.96553,0.95803,0.9789,0.76914,0.89742,0.89257,0.89092,0.49504,0.71507,1.99878,0.32219,0.86907,6.8221e-05,6.8221e-05,6.8221e-05
323,8267.11,0.44969,1.19316,0.26786,0.83053,0.966,0.95787,0.97845,0.77342,0.89159,0.88599,0.89555,0.49583,0.70212,1.95989,0.31878,0.86454,6.8122e-05,6.8122e-05,6.8122e-05
324,8294.13,0.45563,1.25441,0.27126,0.82936,0.96645,0.95216,0.9742,0.77234,0.90069,0.89974,0.90629,0.49575,0.71585,1.94157,0.3161,0.8702,6.8023e-05,6.8023e-05,6.8023e-05
325,8319.42,0.44515,1.23492,0.26594,0.82596,0.97057,0.95499,0.97438,0.76878,0.89884,0.88649,0.89349,0.48619,0.72062,2.0367,0.31756,0.87417,6.7924e-05,6.7924e-05,6.7924e-05
326,8344.7,0.44103,1.20464,0.26416,0.82621,0.97118,0.95955,0.97726,0.77052,0.90147,0.8917,0.89942,0.49767,0.7073,1.93279,0.31664,0.86992,6.7825e-05,6.7825e-05,6.7825e-05
327,8372.44,0.44515,1.25312,0.26274,0.82651,0.9649,0.95673,0.97378,0.77547,0.89775,0.8917,0.90432,0.50543,0.70477,1.9097,0.31443,0.86869,6.7726e-05,6.7726e-05,6.7726e-05
328,8398.09,0.43221,1.24213,0.26145,0.82573,0.96645,0.9604,0.97799,0.77336,0.89692,0.89373,0.90482,0.49569,0.71827,1.96366,0.31783,0.87099,6.7627e-05,6.7627e-05,6.7627e-05
329,8422.73,0.44507,1.19937,0.26912,0.82514,0.9687,0.96333,0.98025,0.77119,0.90237,0.8986,0.90289,0.49073,0.71283,1.99263,0.31917,0.86411,6.7528e-05,6.7528e-05,6.7528e-05
330,8448.4,0.44658,1.20452,0.26366,0.82844,0.96534,0.96498,0.97941,0.77289,0.89633,0.8954,0.9071,0.49963,0.70659,1.92238,0.31985,0.86331,6.7429e-05,6.7429e-05,6.7429e-05
331,8473.41,0.44295,1.22192,0.26495,0.82681,0.96791,0.96283,0.97841,0.77017,0.89416,0.89057,0.89501,0.48805,0.72084,2.0562,0.3266,0.87181,6.733e-05,6.733e-05,6.733e-05
332,8496.94,0.43637,1.2386,0.26244,0.82194,0.96369,0.9594,0.97568,0.76963,0.89242,0.87565,0.88687,0.47703,0.72042,2.17458,0.3325,0.87005,6.7231e-05,6.7231e-05,6.7231e-05
333,8520.89,0.43724,1.20276,0.26457,0.82395,0.96229,0.95094,0.9739,0.76834,0.89376,0.88456,0.89102,0.48203,0.71626,2.10371,0.32357,0.86599,6.7132e-05,6.7132e-05,6.7132e-05
334,8546.7,0.43835,1.24562,0.26435,0.82533,0.9705,0.95403,0.97635,0.7721,0.90204,0.88851,0.90103,0.49122,0.71452,2.02571,0.3195,0.86414,6.7033e-05,6.7033e-05,6.7033e-05
335,8572.86,0.44499,1.22107,0.2682,0.82811,0.97377,0.96311,0.97895,0.77177,0.90696,0.8995,0.90491,0.49678,0.71813,2.01193,0.31777,0.86482,6.6934e-05,6.6934e-05,6.6934e-05
336,8597.47,0.44188,1.19491,0.26458,0.82709,0.9713,0.95903,0.9765,0.77206,0.89672,0.89882,0.90191,0.49303,0.71884,2.02917,0.32085,0.86637,6.6835e-05,6.6835e-05,6.6835e-05
337,8623.59,0.44417,1.22943,0.26429,0.82766,0.97012,0.96239,0.97718,0.77226,0.90522,0.89843,0.90574,0.49989,0.71733,1.98097,0.31667,0.86837,6.6736e-05,6.6736e-05,6.6736e-05
338,8648.32,0.43327,1.2124,0.26241,0.82725,0.96794,0.9615,0.97806,0.76978,0.90383,0.88079,0.88874,0.49294,0.72062,2.04393,0.32106,0.8687,6.6637e-05,6.6637e-05,6.6637e-05
339,8674.67,0.44306,1.2184,0.26439,0.82773,0.96942,0.96072,0.97866,0.76988,0.9098,0.90297,0.90822,0.50318,0.71318,1.94082,0.31944,0.86492,6.6538e-05,6.6538e-05,6.6538e-05
340,8699.23,0.43597,1.20873,0.26432,0.8262,0.96639,0.96026,0.97598,0.77291,0.89361,0.88955,0.89192,0.48966,0.71388,2.07099,0.32305,0.86805,6.6439e-05,6.6439e-05,6.6439e-05
341,8722.11,0.44568,1.17136,0.27107,0.82826,0.97166,0.95414,0.97845,0.77419,0.88336,0.87064,0.87763,0.47624,0.70891,2.16617,0.32081,0.86987,6.634e-05,6.634e-05,6.634e-05
342,8747.82,0.44624,1.21881,0.267,0.82937,0.96687,0.9621,0.97751,0.77265,0.88819,0.88651,0.89548,0.48773,0.70439,2.09849,0.32205,0.86437,6.6241e-05,6.6241e-05,6.6241e-05
343,8773.24,0.44094,1.24351,0.26524,0.8294,0.9702,0.9564,0.97763,0.77482,0.87737,0.88009,0.88277,0.48084,0.70481,2.10217,0.31703,0.86492,6.6142e-05,6.6142e-05,6.6142e-05
344,8798.56,0.43499,1.22821,0.25883,0.82584,0.96718,0.95749,0.97678,0.7736,0.88681,0.87974,0.886,0.48298,0.71009,2.10571,0.31678,0.86698,6.6043e-05,6.6043e-05,6.6043e-05
345,8823.6,0.43747,1.20774,0.26211,0.82201,0.96923,0.95458,0.97963,0.76872,0.89983,0.87941,0.89167,0.48894,0.71442,2.085,0.3194,0.86741,6.5944e-05,6.5944e-05,6.5944e-05
346,8849.41,0.44841,1.22793,0.27004,0.8284,0.9695,0.95475,0.97903,0.77132,0.8942,0.89153,0.89996,0.49268,0.70912,2.07457,0.31995,0.86358,6.5845e-05,6.5845e-05,6.5845e-05
347,8876.46,0.44117,1.23678,0.26346,0.83008,0.96533,0.96485,0.97917,0.77169,0.8953,0.8986,0.9028,0.48875,0.70468,1.98501,0.31616,0.86199,6.5746e-05,6.5746e-05,6.5746e-05
348,8902.57,0.4342,1.26681,0.26069,0.82599,0.97223,0.96339,0.9812,0.77183,0.88866,0.88458,0.8917,0.48212,0.71283,2.10966,0.31498,0.86442,6.5647e-05,6.5647e-05,6.5647e-05
349,8926.88,0.43101,1.18654,0.25793,0.8247,0.96982,0.96053,0.9815,0.77468,0.90834,0.88034,0.89813,0.4892,0.70615,2.05622,0.31456,0.863,6.5548e-05,6.5548e-05,6.5548e-05
350,8951.56,0.4322,1.20072,0.26105,0.82235,0.96604,0.95668,0.97746,0.77357,0.89789,0.89929,0.89987,0.49974,0.70956,1.95694,0.31531,0.86518,6.5449e-05,6.5449e-05,6.5449e-05
351,8975.92,0.42956,1.18824,0.25985,0.82091,0.96824,0.96353,0.97746,0.77052,0.90332,0.87921,0.89486,0.49118,0.72118,2.00553,0.32566,0.87032,6.535e-05,6.535e-05,6.535e-05
352,9000.68,0.44054,1.21664,0.26575,0.82682,0.96333,0.96311,0.97601,0.76918,0.88494,0.88622,0.88804,0.48468,0.72081,2.03419,0.32406,0.86816,6.5251e-05,6.5251e-05,6.5251e-05
353,9027.62,0.43862,1.20687,0.26317,0.83455,0.96398,0.96129,0.97634,0.76813,0.90436,0.89179,0.90423,0.497,0.7178,1.97057,0.3183,0.86985,6.5152e-05,6.5152e-05,6.5152e-05
354,9055.21,0.43497,1.24421,0.26387,0.82894,0.96419,0.95795,0.97533,0.76822,0.90075,0.89515,0.90302,0.49608,0.71801,2.02406,0.31782,0.87248,6.5053e-05,6.5053e-05,6.5053e-05
355,9080.37,0.43324,1.21575,0.26172,0.82757,0.96629,0.96842,0.98234,0.77291,0.88583,0.89052,0.89168,0.49353,0.72078,2.04962,0.31735,0.8691,6.4954e-05,6.4954e-05,6.4954e-05
356,9107.88,0.43664,1.24028,0.25902,0.82749,0.95785,0.97105,0.98574,0.77425,0.90415,0.89653,0.91335,0.50318,0.72187,1.99256,0.31611,0.87279,6.4855e-05,6.4855e-05,6.4855e-05
357,9133.36,0.42876,1.20634,0.25988,0.82247,0.97496,0.95649,0.98345,0.77911,0.90612,0.88759,0.90635,0.5012,0.71125,1.98942,0.31552,0.86808,6.4756e-05,6.4756e-05,6.4756e-05
358,9158.76,0.4377,1.20181,0.26388,0.82968,0.96803,0.96829,0.9822,0.77798,0.90677,0.88516,0.90351,0.50305,0.70995,1.99334,0.31696,0.86611,6.4657e-05,6.4657e-05,6.4657e-05
359,9185.36,0.43656,1.24426,0.26074,0.82397,0.96289,0.96637,0.98069,0.77375,0.88453,0.88159,0.89235,0.48582,0.71163,2.05688,0.31749,0.86596,6.4558e-05,6.4558e-05,6.4558e-05
360,9210.25,0.43669,1.19274,0.26577,0.82569,0.96546,0.96532,0.98157,0.77524,0.90539,0.87815,0.89916,0.49745,0.71919,2.03191,0.31803,0.86963,6.4459e-05,6.4459e-05,6.4459e-05
361,9236.75,0.43679,1.23321,0.26,0.82546,0.96821,0.96623,0.98068,0.77771,0.89257,0.89277,0.89741,0.49474,0.71185,1.9662,0.31509,0.86608,6.436e-05,6.436e-05,6.436e-05
362,9260.51,0.42303,1.17682,0.25999,0.82069,0.96191,0.96669,0.97945,0.77556,0.8853,0.89197,0.8951,0.49324,0.71803,2.01861,0.3169,0.86944,6.4261e-05,6.4261e-05,6.4261e-05
363,9284.8,0.43793,1.19305,0.26289,0.82564,0.96879,0.96315,0.98093,0.77532,0.88984,0.8722,0.88863,0.49612,0.71365,2.00745,0.31293,0.86562,6.4162e-05,6.4162e-05,6.4162e-05
364,9310.49,0.43881,1.21136,0.26041,0.82784,0.96509,0.96093,0.9807,0.77407,0.89004,0.8896,0.89447,0.50255,0.71255,1.95903,0.31518,0.86367,6.4063e-05,6.4063e-05,6.4063e-05
365,9335.57,0.42638,1.21885,0.25696,0.8243,0.96713,0.96234,0.98204,0.77542,0.87852,0.87661,0.88047,0.48936,0.71414,2.05795,0.31448,0.86755,6.3964e-05,6.3964e-05,6.3964e-05
366,9361.67,0.43335,1.20947,0.25843,0.82097,0.96519,0.95902,0.9783,0.77318,0.8858,0.8842,0.88998,0.49728,0.70703,1.96659,0.31429,0.86836,6.3865e-05,6.3865e-05,6.3865e-05
367,9387.44,0.43524,1.1896,0.2609,0.82475,0.96335,0.96115,0.9813,0.77466,0.89137,0.8892,0.89346,0.49428,0.70881,1.98449,0.31728,0.87143,6.3766e-05,6.3766e-05,6.3766e-05
368,9412.33,0.42884,1.21345,0.25888,0.82495,0.97005,0.9605,0.98029,0.77126,0.88592,0.88014,0.88504,0.48751,0.72085,2.0385,0.32186,0.87498,6.3667e-05,6.3667e-05,6.3667e-05
369,9438.01,0.4276,1.22849,0.25764,0.82553,0.96434,0.96242,0.97883,0.77252,0.88297,0.87258,0.87943,0.48791,0.72177,2.052,0.31543,0.87625,6.3568e-05,6.3568e-05,6.3568e-05
