Time (s),UV Hook,UV Tip,UV Lowpoint
1739283721.36626,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.367286,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.368256,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3692234,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3702466,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3712223,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3722394,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.373261,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3742418,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3752527,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3762255,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3772373,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3782163,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3792331,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3802571,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.381253,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3822181,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3832316,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3842695,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3852372,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3862388,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3872817,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
1739283721.3882616,"[543.7818603515625, 214.28759765625]","[696.3388671875, 324.6751708984375]","[596.9102783203125, 373.1684265136719]"
