epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
247,1111.38,0.62351,1.48454,0.45494,0.85796,0.97364,0.97751,0.9859,0.72114,0.83349,0.83638,0.78835,0.42954,0.7433,1.95363,0.43059,0.86745,7.5646e-05,7.5646e-05,7.5646e-05
248,1115.74,0.62015,1.50758,0.44429,0.85521,0.97403,0.97333,0.98355,0.72416,0.8525,0.85282,0.80376,0.42858,0.72462,1.95019,0.42648,0.86113,7.5547e-05,7.5547e-05,7.5547e-05
249,1120.29,0.62089,1.50088,0.45401,0.85749,0.97018,0.97394,0.98638,0.72953,0.85072,0.84912,0.80127,0.43194,0.70011,1.92146,0.41659,0.85523,7.5448e-05,7.5448e-05,7.5448e-05
250,1124.69,0.63851,1.53047,0.46747,0.85926,0.96852,0.97095,0.98586,0.72824,0.84251,0.84674,0.80238,0.44089,0.6982,1.86845,0.41741,0.85101,7.5349e-05,7.5349e-05,7.5349e-05
251,1129.22,0.64003,1.55002,0.47624,0.85609,0.97037,0.97459,0.98667,0.72403,0.87048,0.85426,0.82552,0.45935,0.69684,1.75046,0.4129,0.84986,7.525e-05,7.525e-05,7.525e-05
252,1133.56,0.6047,1.4557,0.4502,0.85647,0.97021,0.9744,0.98868,0.72309,0.83377,0.84239,0.79476,0.43747,0.71549,1.85138,0.41516,0.85917,7.5151e-05,7.5151e-05,7.5151e-05
253,1137.66,0.59744,1.41824,0.43348,0.84979,0.96356,0.97878,0.98724,0.71968,0.82625,0.8393,0.78674,0.41167,0.71611,2.04582,0.42195,0.86033,7.5052e-05,7.5052e-05,7.5052e-05
254,1142.49,0.61527,1.5615,0.44332,0.85807,0.97278,0.97529,0.98457,0.72821,0.85764,0.86022,0.81453,0.4243,0.7167,2.06539,0.42746,0.8569,7.4953e-05,7.4953e-05,7.4953e-05
255,1146.6,0.59932,1.52571,0.43639,0.84754,0.97156,0.97571,0.98648,0.73415,0.85464,0.85742,0.81489,0.43357,0.73153,2.01199,0.4293,0.86412,7.4854e-05,7.4854e-05,7.4854e-05
256,1150.92,0.61058,1.45734,0.44197,0.85434,0.96911,0.97136,0.97962,0.72419,0.85914,0.86727,0.82966,0.45703,0.71125,1.82793,0.41804,0.85508,7.4755e-05,7.4755e-05,7.4755e-05
257,1155.21,0.60691,1.48406,0.43137,0.85155,0.97593,0.97556,0.98823,0.73088,0.85572,0.86553,0.8175,0.45197,0.71091,1.79333,0.4142,0.85172,7.4656e-05,7.4656e-05,7.4656e-05
258,1159.41,0.61523,1.42877,0.45063,0.85355,0.97692,0.97482,0.98834,0.72617,0.86339,0.87254,0.82605,0.44586,0.71559,1.82678,0.42641,0.85136,7.4557e-05,7.4557e-05,7.4557e-05
259,1163.76,0.60904,1.46912,0.45127,0.85286,0.97273,0.97333,0.98431,0.7299,0.86479,0.87003,0.82331,0.44824,0.69096,1.81877,0.41512,0.84667,7.4458e-05,7.4458e-05,7.4458e-05
260,1168.47,0.60238,1.52043,0.44217,0.85117,0.97179,0.97345,0.98249,0.73548,0.84782,0.85162,0.80441,0.4426,0.68895,1.84041,0.4153,0.84664,7.4359e-05,7.4359e-05,7.4359e-05
261,1172.67,0.60822,1.39932,0.44454,0.85349,0.97609,0.97313,0.98349,0.73477,0.85023,0.849,0.80058,0.43156,0.70376,1.90216,0.42086,0.85177,7.426e-05,7.426e-05,7.426e-05
262,1177.12,0.60223,1.48853,0.44188,0.86039,0.97956,0.97529,0.98475,0.72777,0.85938,0.85747,0.81336,0.43236,0.71198,1.96349,0.42166,0.85251,7.4161e-05,7.4161e-05,7.4161e-05
263,1181.7,0.60917,1.47144,0.4449,0.85149,0.97722,0.9782,0.98663,0.72246,0.85741,0.8584,0.81476,0.43278,0.71621,1.95452,0.41649,0.8528,7.4062e-05,7.4062e-05,7.4062e-05
264,1186.51,0.63128,1.56024,0.46199,0.85746,0.97674,0.97447,0.98487,0.7228,0.85931,0.85805,0.8153,0.43852,0.71847,1.93333,0.41656,0.85235,7.3963e-05,7.3963e-05,7.3963e-05
265,1190.65,0.608,1.41922,0.43591,0.85219,0.97696,0.97588,0.98779,0.72154,0.85023,0.84945,0.81171,0.43347,0.71348,1.97087,0.41232,0.85205,7.3864e-05,7.3864e-05,7.3864e-05
266,1194.64,0.59819,1.39986,0.43312,0.85037,0.96864,0.96827,0.98137,0.72781,0.82807,0.83493,0.79236,0.42587,0.69938,2.05042,0.40908,0.85096,7.3765e-05,7.3765e-05,7.3765e-05
267,1198.82,0.59797,1.45952,0.43326,0.84759,0.97312,0.97431,0.98457,0.7293,0.84157,0.84376,0.80826,0.44969,0.69504,1.92517,0.40828,0.84731,7.3666e-05,7.3666e-05,7.3666e-05
268,1203.39,0.61043,1.45166,0.44643,0.85415,0.98386,0.96515,0.98211,0.73127,0.84436,0.84772,0.80607,0.44902,0.70265,1.92347,0.40553,0.85453,7.3567e-05,7.3567e-05,7.3567e-05
269,1207.77,0.61711,1.43061,0.44453,0.85929,0.97562,0.97696,0.98454,0.72623,0.84932,0.85379,0.80469,0.43035,0.72595,2.02558,0.41444,0.8601,7.3468e-05,7.3468e-05,7.3468e-05
270,1212.28,0.61242,1.49589,0.44793,0.86155,0.98394,0.97345,0.98656,0.72001,0.84581,0.84324,0.80082,0.44804,0.75939,1.92782,0.42004,0.8745,7.3369e-05,7.3369e-05,7.3369e-05
271,1217.13,0.61531,1.51031,0.44299,0.85538,0.97621,0.97121,0.98147,0.7307,0.85355,0.85943,0.82088,0.45409,0.70639,1.82436,0.41418,0.85378,7.327e-05,7.327e-05,7.327e-05
272,1221.89,0.61042,1.49138,0.43881,0.85622,0.97876,0.97514,0.98375,0.73722,0.85657,0.85457,0.81724,0.44576,0.69311,1.81918,0.41018,0.84877,7.3171e-05,7.3171e-05,7.3171e-05
273,1226.22,0.60584,1.48702,0.44209,0.85052,0.98022,0.97583,0.98425,0.73212,0.86929,0.8684,0.82592,0.4538,0.7277,1.82503,0.41538,0.85546,7.3072e-05,7.3072e-05,7.3072e-05
274,1230.18,0.61361,1.37401,0.44437,0.85326,0.98151,0.97107,0.98601,0.73205,0.8504,0.85328,0.80926,0.43116,0.72265,1.99507,0.41678,0.85418,7.2973e-05,7.2973e-05,7.2973e-05
275,1234.39,0.62019,1.47426,0.44157,0.85478,0.97833,0.97111,0.9849,0.73219,0.86296,0.85816,0.81071,0.43284,0.73408,1.98846,0.41448,0.86116,7.2874e-05,7.2874e-05,7.2874e-05
276,1239.18,0.60297,1.50627,0.43819,0.85252,0.97759,0.97112,0.98553,0.72818,0.85408,0.83947,0.80176,0.43131,0.71515,1.93234,0.4123,0.85598,7.2775e-05,7.2775e-05,7.2775e-05
277,1243.17,0.60604,1.38408,0.44857,0.85558,0.97918,0.97821,0.98679,0.72513,0.84184,0.84569,0.80195,0.42719,0.72138,1.98638,0.41011,0.85797,7.2676e-05,7.2676e-05,7.2676e-05
278,1247.42,0.59568,1.44995,0.43104,0.84975,0.9798,0.97838,0.98696,0.73195,0.8662,0.86862,0.82859,0.4432,0.71901,1.90768,0.40778,0.85443,7.2577e-05,7.2577e-05,7.2577e-05
279,1251.25,0.59483,1.37466,0.42996,0.8456,0.98119,0.9729,0.98905,0.73415,0.85335,0.84853,0.81306,0.42797,0.7052,2.00529,0.40806,0.8498,7.2478e-05,7.2478e-05,7.2478e-05
280,1256.05,0.61162,1.49097,0.44347,0.85722,0.97065,0.96416,0.97714,0.73345,0.84427,0.84376,0.81112,0.43363,0.70456,1.99441,0.40706,0.85139,7.2379e-05,7.2379e-05,7.2379e-05
281,1260.67,0.59752,1.55869,0.43079,0.85047,0.98014,0.97453,0.98606,0.73586,0.865,0.86355,0.82867,0.46526,0.718,1.84251,0.40376,0.8557,7.228e-05,7.228e-05,7.228e-05
282,1264.9,0.60494,1.48101,0.43332,0.84993,0.97788,0.97493,0.98619,0.73669,0.87255,0.87236,0.83692,0.45207,0.71753,1.87206,0.40559,0.85285,7.2181e-05,7.2181e-05,7.2181e-05
283,1268.95,0.58621,1.43862,0.42308,0.85076,0.97455,0.97392,0.98492,0.72601,0.84962,0.85157,0.81303,0.44598,0.74458,1.91597,0.41337,0.86516,7.2082e-05,7.2082e-05,7.2082e-05
284,1273.65,0.61062,1.44667,0.43481,0.85957,0.9784,0.96869,0.98352,0.72485,0.84657,0.84118,0.80326,0.44345,0.72377,1.92789,0.41115,0.85477,7.1983e-05,7.1983e-05,7.1983e-05
285,1277.91,0.61294,1.44984,0.43987,0.85769,0.98257,0.97065,0.98635,0.73134,0.85474,0.85428,0.81421,0.44454,0.71907,1.90689,0.41682,0.85378,7.1884e-05,7.1884e-05,7.1884e-05
286,1282.26,0.61551,1.42895,0.44502,0.85452,0.98013,0.97644,0.98462,0.73253,0.8672,0.86516,0.82772,0.45426,0.71686,1.8295,0.4109,0.85686,7.1785e-05,7.1785e-05,7.1785e-05
287,1286.97,0.60006,1.50216,0.44078,0.85096,0.98121,0.97678,0.9847,0.72941,0.86065,0.85492,0.8228,0.45022,0.72449,1.82132,0.40799,0.85842,7.1686e-05,7.1686e-05,7.1686e-05
288,1291.83,0.5921,1.57389,0.43168,0.84788,0.97784,0.97107,0.98182,0.73062,0.86447,0.85948,0.83629,0.46101,0.73161,1.79989,0.41337,0.8578,7.1587e-05,7.1587e-05,7.1587e-05
289,1296.51,0.60203,1.48715,0.43348,0.85141,0.97301,0.9801,0.98637,0.73424,0.86678,0.8534,0.82295,0.44128,0.71938,1.8725,0.41355,0.85776,7.1488e-05,7.1488e-05,7.1488e-05
290,1300.59,0.60211,1.45268,0.42598,0.85146,0.97524,0.9806,0.98878,0.73431,0.85301,0.83875,0.7933,0.43201,0.72786,1.9542,0.41566,0.86124,7.1389e-05,7.1389e-05,7.1389e-05
291,1305.03,0.62427,1.47423,0.44849,0.85332,0.97513,0.97583,0.98879,0.73631,0.85396,0.84864,0.804,0.44408,0.71887,1.91365,0.41174,0.86303,7.129e-05,7.129e-05,7.129e-05
292,1309.73,0.63436,1.51299,0.44948,0.8595,0.97256,0.97909,0.98856,0.73833,0.87156,0.87575,0.83731,0.46741,0.71805,1.77275,0.41007,0.86316,7.1191e-05,7.1191e-05,7.1191e-05
293,1314.37,0.60162,1.54375,0.43244,0.85494,0.98079,0.9747,0.98673,0.73301,0.87464,0.88043,0.84182,0.47751,0.74018,1.72037,0.40814,0.86746,7.1092e-05,7.1092e-05,7.1092e-05
294,1319.3,0.60917,1.54835,0.43772,0.85734,0.98658,0.97573,0.98735,0.72948,0.8732,0.87555,0.84384,0.48564,0.74871,1.67827,0.40714,0.8677,7.0993e-05,7.0993e-05,7.0993e-05
295,1324.44,0.62349,1.53411,0.44404,0.86232,0.97923,0.96845,0.98396,0.72838,0.8719,0.87305,0.84364,0.47522,0.73885,1.722,0.41563,0.85964,7.0894e-05,7.0894e-05,7.0894e-05
296,1328.73,0.60515,1.45831,0.43984,0.85137,0.97868,0.97683,0.98899,0.73471,0.86285,0.86316,0.82209,0.44266,0.72365,1.89109,0.40933,0.85798,7.0795e-05,7.0795e-05,7.0795e-05
297,1333.7,0.60371,1.50817,0.42486,0.85175,0.97727,0.9749,0.98482,0.73556,0.86665,0.86654,0.8276,0.44506,0.72312,1.92153,0.40224,0.85407,7.0696e-05,7.0696e-05,7.0696e-05
298,1337.9,0.58003,1.41572,0.41834,0.84747,0.97262,0.98019,0.98854,0.73824,0.85322,0.8457,0.81557,0.43681,0.71669,1.95737,0.40061,0.85462,7.0597e-05,7.0597e-05,7.0597e-05
299,1342.43,0.58751,1.50661,0.41958,0.84533,0.98691,0.96381,0.98812,0.7381,0.84631,0.83662,0.80216,0.43025,0.69744,1.99884,0.3976,0.85227,7.0498e-05,7.0498e-05,7.0498e-05
300,1347.12,0.59853,1.48167,0.43178,0.8537,0.96712,0.98298,0.98878,0.73437,0.84987,0.84162,0.81219,0.43858,0.70638,1.9757,0.39696,0.85411,7.0399e-05,7.0399e-05,7.0399e-05
301,1351.74,0.60959,1.49362,0.43087,0.86086,0.98699,0.96552,0.98856,0.73698,0.8551,0.8459,0.81007,0.43433,0.70442,1.94879,0.39693,0.85723,7.03e-05,7.03e-05,7.03e-05
302,1356.67,0.61286,1.5348,0.43669,0.85759,0.98785,0.96381,0.98697,0.74203,0.85801,0.84327,0.81032,0.44482,0.67658,1.87273,0.39585,0.84861,7.0201e-05,7.0201e-05,7.0201e-05
303,1361.02,0.58641,1.42589,0.41836,0.84655,0.96724,0.98158,0.98826,0.74434,0.8624,0.8634,0.82988,0.456,0.6958,1.82267,0.39311,0.85801,7.0102e-05,7.0102e-05,7.0102e-05
304,1365.86,0.5988,1.54096,0.42644,0.84815,0.98787,0.96,0.98674,0.74397,0.86778,0.85967,0.83401,0.44482,0.70632,1.86903,0.39756,0.86044,7.0003e-05,7.0003e-05,7.0003e-05
305,1370.34,0.5954,1.49749,0.42145,0.85203,0.9898,0.96393,0.98619,0.73846,0.84784,0.83697,0.80951,0.43839,0.71743,1.90355,0.40063,0.86565,6.9904e-05,6.9904e-05,6.9904e-05
306,1374.62,0.59554,1.42122,0.42623,0.85103,0.97169,0.98156,0.98679,0.72912,0.88568,0.87316,0.84979,0.46622,0.73608,1.82264,0.40106,0.86912,6.9805e-05,6.9805e-05,6.9805e-05
307,1378.42,0.60008,1.43044,0.42565,0.84685,0.96928,0.98025,0.98678,0.73567,0.84928,0.8465,0.81148,0.44157,0.70958,1.85942,0.39965,0.8558,6.9706e-05,6.9706e-05,6.9706e-05
308,1382.94,0.61311,1.4721,0.43006,0.86007,0.97636,0.97821,0.98521,0.74141,0.85254,0.84602,0.80535,0.44222,0.69004,1.87951,0.39935,0.84948,6.9607e-05,6.9607e-05,6.9607e-05
309,1387.02,0.58872,1.40979,0.42298,0.8442,0.97865,0.97748,0.98736,0.74706,0.86678,0.86566,0.82467,0.45098,0.70952,1.86876,0.39531,0.85442,6.9508e-05,6.9508e-05,6.9508e-05
310,1391.53,0.61343,1.46229,0.43393,0.84645,0.97758,0.98011,0.98726,0.74603,0.84933,0.84659,0.80686,0.43155,0.7034,1.96218,0.39925,0.85489,6.9409e-05,6.9409e-05,6.9409e-05
311,1395.43,0.58463,1.45196,0.42055,0.84069,0.98089,0.97821,0.98712,0.74281,0.85496,0.8559,0.81513,0.4398,0.72388,1.96118,0.3998,0.86359,6.931e-05,6.931e-05,6.931e-05
312,1399.95,0.59303,1.44609,0.4341,0.85221,0.98353,0.97583,0.98736,0.74075,0.86612,0.8609,0.82167,0.44632,0.72168,1.95306,0.39849,0.86114,6.9211e-05,6.9211e-05,6.9211e-05
313,1403.87,0.58986,1.39495,0.41672,0.84899,0.97892,0.97532,0.98558,0.73348,0.86258,0.85556,0.81928,0.43877,0.72604,2.01289,0.40023,0.86182,6.9112e-05,6.9112e-05,6.9112e-05
314,1408.49,0.5878,1.43507,0.42523,0.85277,0.97613,0.97889,0.98485,0.72743,0.85045,0.83949,0.79536,0.42703,0.73781,2.09206,0.40175,0.86319,6.9013e-05,6.9013e-05,6.9013e-05
315,1413.22,0.59884,1.49316,0.42297,0.85672,0.97617,0.97787,0.98533,0.73282,0.85494,0.85794,0.81366,0.43141,0.72344,2.07161,0.39595,0.85819,6.8914e-05,6.8914e-05,6.8914e-05
316,1417.67,0.60525,1.49795,0.42532,0.85271,0.9757,0.97928,0.9863,0.74115,0.85587,0.84043,0.80678,0.44403,0.70568,1.94801,0.39903,0.85243,6.8815e-05,6.8815e-05,6.8815e-05
317,1421.4,0.59414,1.35899,0.42285,0.84915,0.97633,0.97856,0.98697,0.74034,0.86029,0.84501,0.8129,0.45198,0.71739,1.87781,0.39384,0.85928,6.8716e-05,6.8716e-05,6.8716e-05
318,1426.11,0.613,1.53425,0.43239,0.85067,0.97505,0.97907,0.98683,0.74153,0.85929,0.86441,0.82763,0.45811,0.72674,1.79609,0.40138,0.8621,6.8617e-05,6.8617e-05,6.8617e-05
319,1430.29,0.59728,1.41725,0.42528,0.85085,0.96794,0.97474,0.9808,0.73599,0.86883,0.85388,0.82338,0.4505,0.73376,1.85888,0.40758,0.86607,6.8518e-05,6.8518e-05,6.8518e-05
320,1434.82,0.58099,1.51384,0.41017,0.84181,0.97388,0.97225,0.98124,0.73845,0.85719,0.84662,0.81526,0.43982,0.73814,1.95257,0.40345,0.86746,6.8419e-05,6.8419e-05,6.8419e-05
321,1439.56,0.60516,1.49123,0.42804,0.85333,0.97149,0.97833,0.98849,0.73634,0.86071,0.84785,0.82128,0.43792,0.73403,1.97405,0.39873,0.86511,6.832e-05,6.832e-05,6.832e-05
322,1443.9,0.6037,1.47925,0.42311,0.8514,0.97751,0.98022,0.98764,0.73987,0.85918,0.862,0.8364,0.44275,0.71491,1.90797,0.40056,0.85591,6.8221e-05,6.8221e-05,6.8221e-05
323,1448.97,0.60667,1.50832,0.43358,0.85081,0.97513,0.97805,0.989,0.73222,0.84875,0.83559,0.82279,0.44329,0.72284,1.87687,0.40293,0.85741,6.8122e-05,6.8122e-05,6.8122e-05
324,1452.99,0.58023,1.42508,0.41152,0.8491,0.97031,0.98266,0.9875,0.73342,0.84136,0.84376,0.80344,0.43337,0.70906,1.91929,0.40461,0.85542,6.8023e-05,6.8023e-05,6.8023e-05
325,1456.97,0.58664,1.42224,0.41337,0.84916,0.97732,0.972,0.98668,0.7346,0.84867,0.84539,0.80837,0.42984,0.71025,1.98519,0.40484,0.85686,6.7924e-05,6.7924e-05,6.7924e-05
326,1461.24,0.60056,1.44991,0.42429,0.84794,0.97165,0.97549,0.98851,0.73774,0.85015,0.85059,0.81159,0.43537,0.69962,1.95436,0.40504,0.85309,6.7825e-05,6.7825e-05,6.7825e-05
327,1465.98,0.6056,1.49244,0.42553,0.85225,0.97289,0.97363,0.98662,0.74578,0.85083,0.83967,0.80592,0.44453,0.68788,1.87927,0.39841,0.84932,6.7726e-05,6.7726e-05,6.7726e-05
328,1470.11,0.58538,1.45468,0.41463,0.84575,0.97589,0.9689,0.98473,0.74976,0.85692,0.85376,0.81655,0.44234,0.67442,1.94,0.39619,0.84603,6.7627e-05,6.7627e-05,6.7627e-05
329,1474.91,0.59924,1.49677,0.42291,0.85191,0.97348,0.97388,0.98474,0.74478,0.85199,0.85185,0.81553,0.43819,0.70304,2.01019,0.4087,0.85008,6.7528e-05,6.7528e-05,6.7528e-05
330,1478.64,0.59035,1.42788,0.4153,0.84172,0.9785,0.97828,0.98742,0.74662,0.84171,0.84364,0.80795,0.42581,0.68688,2.07349,0.40827,0.84696,6.7429e-05,6.7429e-05,6.7429e-05
331,1483.39,0.59981,1.54792,0.41559,0.85331,0.9753,0.9804,0.98749,0.74767,0.86622,0.86159,0.83524,0.45035,0.68103,1.85922,0.40042,0.84553,6.733e-05,6.733e-05,6.733e-05
332,1487.35,0.58374,1.42112,0.41182,0.84294,0.97582,0.9831,0.9876,0.74054,0.88284,0.87616,0.85292,0.45372,0.69287,1.80655,0.39927,0.84666,6.7231e-05,6.7231e-05,6.7231e-05
333,1491.7,0.56983,1.45863,0.40514,0.84065,0.97603,0.97019,0.98899,0.7421,0.87852,0.86443,0.84625,0.44849,0.69108,1.85791,0.39914,0.8463,6.7132e-05,6.7132e-05,6.7132e-05
334,1495.81,0.59228,1.45475,0.42048,0.85071,0.97373,0.96299,0.98384,0.74092,0.84456,0.83156,0.80715,0.43779,0.70629,1.95725,0.40491,0.8493,6.7033e-05,6.7033e-05,6.7033e-05
335,1500.37,0.58801,1.51916,0.41512,0.84828,0.96888,0.97249,0.98669,0.74457,0.84521,0.83762,0.81173,0.45001,0.6931,1.88379,0.40378,0.84893,6.6934e-05,6.6934e-05,6.6934e-05
336,1504.17,0.58741,1.43647,0.41105,0.84434,0.97648,0.97516,0.98887,0.74966,0.85773,0.85412,0.83064,0.45051,0.68149,1.80577,0.39994,0.85059,6.6835e-05,6.6835e-05,6.6835e-05
337,1508.57,0.58155,1.47548,0.41451,0.84748,0.97988,0.97562,0.98915,0.75169,0.86479,0.86126,0.83168,0.46078,0.70292,1.76428,0.39573,0.85433,6.6736e-05,6.6736e-05,6.6736e-05
338,1513.2,0.58458,1.48479,0.41636,0.85295,0.97917,0.9741,0.98765,0.74395,0.86872,0.87055,0.84294,0.46995,0.71151,1.70376,0.38773,0.8578,6.6637e-05,6.6637e-05,6.6637e-05
339,1518.15,0.59524,1.52831,0.41748,0.85205,0.97637,0.96643,0.98417,0.73273,0.86664,0.86269,0.83646,0.45852,0.72606,1.79011,0.39978,0.86012,6.6538e-05,6.6538e-05,6.6538e-05
340,1522.52,0.59997,1.44514,0.4283,0.85192,0.98033,0.96325,0.97966,0.72485,0.83407,0.83447,0.79888,0.43151,0.74716,1.97197,0.41235,0.86614,6.6439e-05,6.6439e-05,6.6439e-05
341,1526.54,0.58508,1.46299,0.41493,0.84836,0.98759,0.9728,0.98762,0.73459,0.86297,0.85114,0.82208,0.44597,0.74294,2.01404,0.40384,0.85868,6.634e-05,6.634e-05,6.634e-05
342,1530.78,0.57966,1.45243,0.39981,0.84239,0.97592,0.97886,0.98748,0.73764,0.85201,0.85102,0.81509,0.44066,0.72284,1.99474,0.39652,0.85546,6.6241e-05,6.6241e-05,6.6241e-05
343,1534.71,0.59008,1.38444,0.4189,0.84686,0.98605,0.97115,0.98918,0.74387,0.85366,0.83823,0.81881,0.44634,0.71572,1.94135,0.4029,0.85871,6.6142e-05,6.6142e-05,6.6142e-05
344,1538.86,0.58795,1.48583,0.41137,0.84335,0.97419,0.98152,0.98984,0.74511,0.86811,0.86966,0.8506,0.46484,0.71895,1.8644,0.39348,0.8544,6.6043e-05,6.6043e-05,6.6043e-05
345,1543.28,0.59511,1.44776,0.41746,0.85236,0.96379,0.98033,0.98651,0.74433,0.85181,0.85515,0.82115,0.45328,0.7146,1.91088,0.39174,0.85267,6.5944e-05,6.5944e-05,6.5944e-05
346,1546.98,0.58947,1.37616,0.40988,0.84588,0.9722,0.97471,0.98788,0.74912,0.84848,0.84145,0.80981,0.4312,0.69823,2.0482,0.39559,0.84795,6.5845e-05,6.5845e-05,6.5845e-05
347,1551.86,0.58848,1.46782,0.42456,0.85284,0.97518,0.98286,0.98817,0.74171,0.86911,0.87031,0.84231,0.43337,0.71164,2.08189,0.39737,0.84886,6.5746e-05,6.5746e-05,6.5746e-05
348,1555.99,0.5774,1.4009,0.40858,0.85439,0.97119,0.98012,0.98769,0.74735,0.86608,0.85145,0.82419,0.43624,0.6988,2.02938,0.3936,0.85001,6.5647e-05,6.5647e-05,6.5647e-05
349,1560.82,0.58366,1.43499,0.41413,0.84909,0.97611,0.9821,0.98558,0.74218,0.85679,0.86013,0.83122,0.44005,0.70166,1.98418,0.39099,0.85415,6.5548e-05,6.5548e-05,6.5548e-05
350,1565.1,0.58362,1.43271,0.40395,0.84869,0.97375,0.97986,0.98531,0.74167,0.84681,0.84603,0.82056,0.44734,0.72507,1.94033,0.38521,0.8625,6.5449e-05,6.5449e-05,6.5449e-05
351,1569.98,0.58191,1.48649,0.40812,0.85142,0.96854,0.97947,0.98541,0.74539,0.85568,0.85655,0.8292,0.45343,0.70745,1.90506,0.38574,0.85351,6.535e-05,6.535e-05,6.535e-05
352,1574.77,0.59132,1.48779,0.41081,0.85385,0.96615,0.98009,0.98574,0.74086,0.87379,0.86073,0.83753,0.4561,0.69943,1.87974,0.39155,0.84875,6.5251e-05,6.5251e-05,6.5251e-05
353,1579.08,0.58,1.41466,0.40854,0.84551,0.97289,0.979,0.98595,0.74839,0.87577,0.86045,0.83979,0.45173,0.67979,1.91193,0.38686,0.84695,6.5152e-05,6.5152e-05,6.5152e-05
354,1583.72,0.57041,1.5463,0.4048,0.84608,0.96793,0.97454,0.9856,0.73818,0.8846,0.8665,0.85254,0.46299,0.68157,1.83429,0.38134,0.84702,6.5053e-05,6.5053e-05,6.5053e-05
355,1587.95,0.57691,1.45347,0.40532,0.84242,0.9732,0.97583,0.98604,0.72966,0.89268,0.88321,0.87063,0.47894,0.70489,1.75065,0.38803,0.85175,6.4954e-05,6.4954e-05,6.4954e-05
356,1592.25,0.5903,1.44473,0.40993,0.8511,0.97555,0.98008,0.98732,0.73368,0.87929,0.8784,0.86091,0.46549,0.69764,1.77622,0.38586,0.85142,6.4855e-05,6.4855e-05,6.4855e-05
357,1596.36,0.57037,1.42633,0.39528,0.84535,0.97457,0.98115,0.9855,0.74229,0.86862,0.87305,0.84764,0.44725,0.69005,1.88373,0.38128,0.85064,6.4756e-05,6.4756e-05,6.4756e-05
358,1600.5,0.58706,1.42589,0.41093,0.84868,0.97192,0.98255,0.98545,0.74473,0.85975,0.86303,0.83027,0.44052,0.69397,1.95432,0.38269,0.85037,6.4657e-05,6.4657e-05,6.4657e-05
359,1604.74,0.57955,1.45047,0.40691,0.84652,0.97785,0.97668,0.98698,0.74134,0.85395,0.85823,0.82297,0.44347,0.69263,1.9275,0.38505,0.85138,6.4558e-05,6.4558e-05,6.4558e-05
360,1609.19,0.57574,1.44642,0.40503,0.84644,0.97655,0.97816,0.98826,0.74606,0.87244,0.87104,0.84859,0.45041,0.69576,1.90835,0.3858,0.85172,6.4459e-05,6.4459e-05,6.4459e-05
361,1613.4,0.57296,1.42159,0.39773,0.84296,0.98295,0.96368,0.98446,0.73401,0.85355,0.8505,0.82838,0.45473,0.73496,1.87851,0.39407,0.86311,6.436e-05,6.436e-05,6.436e-05
362,1617.72,0.58505,1.45863,0.40719,0.84842,0.97157,0.9806,0.98698,0.73507,0.85244,0.85294,0.82938,0.45521,0.73997,1.86134,0.39263,0.87048,6.4261e-05,6.4261e-05,6.4261e-05
363,1621.31,0.57049,1.36065,0.40044,0.84484,0.9793,0.98214,0.99049,0.73839,0.84812,0.84808,0.81782,0.43375,0.73622,1.97652,0.39018,0.86676,6.4162e-05,6.4162e-05,6.4162e-05
364,1625.85,0.57462,1.46371,0.39775,0.84638,0.97062,0.98528,0.98879,0.73273,0.83606,0.83743,0.80236,0.42562,0.73268,2.13623,0.38888,0.86466,6.4063e-05,6.4063e-05,6.4063e-05
365,1629.88,0.59071,1.43891,0.40762,0.84864,0.96808,0.97602,0.98741,0.73809,0.84255,0.84633,0.80938,0.42878,0.71333,2.09715,0.38806,0.85666,6.3964e-05,6.3964e-05,6.3964e-05
366,1633.82,0.57347,1.42061,0.40406,0.84379,0.96711,0.97551,0.98585,0.73722,0.86592,0.86626,0.83963,0.44352,0.71687,1.99786,0.39167,0.8618,6.3865e-05,6.3865e-05,6.3865e-05
367,1638.93,0.57586,1.49089,0.40358,0.84447,0.97211,0.97118,0.98714,0.73378,0.86328,0.85888,0.83843,0.44592,0.7228,1.95275,0.39459,0.86178,6.3766e-05,6.3766e-05,6.3766e-05
368,1643.86,0.59412,1.50286,0.40807,0.85336,0.97333,0.97012,0.98708,0.73819,0.85205,0.84682,0.81762,0.45091,0.71589,1.89566,0.39186,0.85814,6.3667e-05,6.3667e-05,6.3667e-05
369,1648.26,0.57031,1.44884,0.40293,0.84775,0.96858,0.97612,0.98141,0.72411,0.87852,0.87573,0.85068,0.46171,0.72343,1.85918,0.39404,0.85955,6.3568e-05,6.3568e-05,6.3568e-05
370,1652.37,0.59452,1.38878,0.41297,0.84565,0.97514,0.97544,0.9851,0.73352,0.86149,0.85746,0.82808,0.44418,0.70065,1.94074,0.39742,0.85089,6.3469e-05,6.3469e-05,6.3469e-05
371,1656.88,0.5973,1.45581,0.40758,0.8544,0.96853,0.9806,0.98532,0.73502,0.85348,0.83743,0.81292,0.43665,0.71686,2.04523,0.39781,0.85959,6.337e-05,6.337e-05,6.337e-05
