Epoch,train_box_loss,train_cls_loss,train_seg_loss,train_objectness_loss,train_rpn_box_loss,val_box_loss,val_cls_loss,val_seg_loss,val_objectness_loss,val_rpn_box_loss,metrics_precision_box,metrics_recall_box,metrics_mAP50_box,metrics_mAP5095_box,metrics_mAP5095_mask,metrics_precision_mask,metrics_recall_mask,metrics_mAP50_mask
85,0.0961882770061492,0.0666143745183944,0.1065488904714584,0.000687010702677,0.0283197816461324,0.0773760676383972,0.0535155236721038,0.0717408880591392,0.0001422760396962,0.0057149189524352,0.9942623969509922,0.9465983305731048,1.0,0.920537240941649,0.7973294550917059,0.9735056291393924,0.851543676141874,0.9905817117833415
86,0.0623228102922439,0.0247738510370254,0.0691013485193252,0.0054487329907715,0.0284072533249855,0.0901944041252136,0.0525533519685268,0.0708407089114189,1.666801472310908e-05,0.0050715301185846,0.9975247524752476,0.9489920177909366,0.9999790233260616,0.924426463307478,0.807144225317229,0.9955859179964878,0.8684774851201513,0.9918179535288381
87,0.0719669386744499,0.020954355597496,0.0744603797793388,0.006549609825015,0.0054668616503477,0.0510469898581504,0.0312360599637031,0.0694838315248489,7.936368638183922e-05,0.0062029114924371,0.9975247524752476,0.9564287185854712,0.9999894670318096,0.9323393843166644,0.8010387683871529,0.9677295474893518,0.8480606255843519,0.9949776201664334
88,0.1060938537120819,0.044464036822319,0.1023768112063407,0.0003147116804029,0.0223513059318065,0.0837273448705673,0.0512277111411094,0.0660543441772461,0.0129023101180791,0.0074463319033384,0.9975247524752476,0.9451376384369192,1.0,0.9215163509815076,0.7921000306790352,0.9645018692485964,0.8578146052950714,0.9840391537384765
89,0.0755279511213302,0.032154656946659,0.0819490551948547,0.0006413225783035,0.021682845428586,0.0904963314533233,0.0555995218455791,0.0690896660089492,0.0033827978186309,0.0060593509115278,0.9975247524752476,0.9469538396992684,1.0,0.9246762115609224,0.8302963861960833,1.0,0.8767433737222183,0.9928525948872174
90,0.0903959721326828,0.043209783732891,0.07672069221735,9.0143337729387e-05,0.0118210706859827,0.0818131268024444,0.0228666123002767,0.0743680298328399,0.0002128858468495,0.020786702632904,0.9975247524752476,0.9403652722732372,0.9975247524752476,0.913145554473019,0.8066393616103392,0.9747374162996679,0.8696471009502357,0.9913917721034538
91,0.0504525005817413,0.0331675894558429,0.0683426782488823,0.0001785345084499,0.0203853212296962,0.0575916469097137,0.0265463814139366,0.0826779305934906,0.0412015691399574,0.0337169170379638,0.997387634219864,0.9508642645720456,0.9999697527360812,0.9304325728937296,0.8052922271147702,0.9625508752285685,0.8734431340348999,0.9736407308551649
92,0.0608829036355018,0.0289939790964126,0.0737419724464416,0.0001169479292002,0.0080114463344216,0.0486650057137012,0.0233545340597629,0.0792866051197052,8.051233453443274e-05,0.005043095909059,0.9975247524752476,0.946711001533681,1.0,0.9224181548695294,0.7925450799511146,0.9911574299288028,0.8596281613501642,0.9910160218045873
93,0.0452449917793273,0.0302742030471563,0.081759288907051,0.0003020048898179,0.0180786084383726,0.0719318389892578,0.0383739471435546,0.0660787746310234,0.0002104582526953,0.006455726455897,0.9975247524752476,0.95510421904346,0.9999894670318096,0.9356362353457098,0.8134379578768715,0.9744528780997939,0.8528587072188959,0.9950932604018052
94,0.0767676830291748,0.0268422737717628,0.0793726295232772,5.568357664742507e-05,0.0116513455286622,0.0648639649152755,0.0199599787592887,0.075155571103096,0.0001587299193488,0.0111245848238468,0.9975247524752476,0.9474800190416198,1.0,0.9211458065985014,0.814749370037414,0.9734100777381671,0.8767936877738128,0.9816930253477997
95,0.084476813673973,0.0652190223336219,0.0843164101243019,1.8353526684222743e-05,0.0047344132326543,0.0706104040145874,0.0493168830871582,0.0892978385090828,0.0243569854646921,0.0449656024575233,0.9999790233260616,0.9576403203816714,0.9999790233260616,0.9385240086486122,0.8079332106126477,0.9781537418550459,0.8510364722368704,0.9741140869028129
96,0.0481467209756374,0.0193992424756288,0.067262977361679,0.0039950376376509,0.0063645760528743,0.060387410223484,0.0288478694856166,0.062547817826271,9.758185115060767e-06,0.0010818757582455,1.0,0.9566966435502728,1.0,0.9346087092653748,0.8217727784034704,0.9876840606638178,0.8679417076086339,0.9921186942154648
97,0.0567905753850936,0.0179012659937143,0.0868938118219375,0.0001096838750527,0.0071968706324696,0.0519987493753433,0.0450884811580181,0.0749024227261543,7.451501005562022e-05,0.0095102656632661,0.9975247524752476,0.9538061081082948,0.9999894670318096,0.9301734398905916,0.8189029861223174,0.9865680693440598,0.8672632660084563,1.0
98,0.0487505607306957,0.0546196401119232,0.0779149085283279,7.795277633704245e-05,0.0048280358314514,0.0450671799480915,0.03271060064435,0.0740979760885238,0.0003244317194912,0.027339644730091,0.9950308940668504,0.9553584000027234,0.9999790233260616,0.9340925043192778,0.8210086435500767,0.9881730003058401,0.857829886869781,0.9863143755630246
99,0.0623133182525634,0.0304245594888925,0.0676365569233894,0.0001067851480911,0.0114928251132369,0.0511580742895603,0.020101323723793,0.0750122368335723,3.643107629613951e-05,0.003454492194578,0.9975247524752476,0.9532220193471356,1.0,0.9327627984427592,0.7997491471224925,0.9886118740551615,0.8656806720067853,0.991882131357318
100,0.0614601075649261,0.0353375971317291,0.0671302527189254,0.0026408731937408,0.0017766760429367,0.0494690909981727,0.0233638323843479,0.0757127553224563,8.519335824530572e-05,0.0109758097678422,0.9975247524752476,0.9566858386950466,0.9999790233260616,0.9373445976437772,0.7992739790088312,0.9809756344135188,0.8628514719987415,0.9755491953614491
101,0.0641415864229202,0.0331917442381382,0.0636049434542656,0.0001019847986754,0.0231165941804647,0.0475336275994777,0.0277699213474988,0.0751218646764755,1.481677099945955e-05,0.0083123473450541,0.9975247524752476,0.9514059873334506,0.9999790233260616,0.929704534679222,0.7947039470019893,0.9717559727620902,0.8527870368185916,0.9807852018256291
102,0.0679903924465179,0.0448014959692955,0.0849893316626548,0.0001437984174117,0.0145291630178689,0.0800285935401916,0.0283530578017234,0.0840959399938583,0.0002595653058961,0.0524524822831153,0.9971210640377344,0.9395052292903884,1.0,0.9160718310342484,0.8090062699684031,0.9725123827649955,0.8572570208389206,1.0
103,0.0603462941944599,0.0288321878761053,0.0833216458559036,0.0015298153739422,0.0209596771746873,0.0768871009349823,0.0329409465193748,0.0877039581537246,0.0001557310315547,0.029301181435585,0.9975247524752476,0.9538794992510014,1.0,0.9294202624785984,0.8121611540974604,0.9725834187714921,0.8520260986815849,0.9996928492467129
104,0.051694318652153,0.0214288793504238,0.0813425183296203,2.5745675884536467e-05,0.0045536356046795,0.048850480467081,0.0276786983013153,0.0786088332533836,0.0020795436576008,0.0087675992399454,1.0,0.9542390679524946,1.0,0.9314295701676434,0.8123753623046239,0.9805683498948559,0.857058000871747,0.9866189714958749
105,0.0601362213492393,0.0418517366051673,0.0771504566073417,0.0005059192189946,0.1075024083256721,0.0681588500738143,0.0304326359182596,0.0824719443917274,0.0003713946498464,0.0301421545445919,0.9975247524752476,0.9516956217007818,1.0,0.929030546903298,0.8137404221312219,0.9772674217380275,0.8443038551718324,0.9804397642048622
106,0.0648447349667549,0.0376406349241733,0.0777854099869728,0.0006029407377354,0.0772859305143356,0.0616527497768402,0.0427237451076507,0.0655067414045333,4.327511487645097e-05,0.0099275056272745,0.9975247524752476,0.951927322723207,1.0,0.9306652023355068,0.8024837200474948,0.9986475163730081,0.8620248192551666,0.9849466813293255
107,0.054634965956211,0.0303194839507341,0.0681978836655616,5.11236721649766e-05,0.0045736674219369,0.0628546699881553,0.0631644949316978,0.0617182105779647,0.000366571592167,0.0063134119845926,1.0,0.954868089528052,1.0,0.9329154345914128,0.8146743188107244,0.9671316141102948,0.8513973709282041,1.0
108,0.0697624906897544,0.053092136979103,0.0772518813610076,8.013171463971958e-05,0.0137995295226573,0.0977611690759658,0.039049707353115,0.0885818898677825,0.000132375920657,0.0695461332798004,0.9975247524752476,0.9610341039943364,1.0,0.9407756201653728,0.8033291540884616,0.9841633174793626,0.862786773301332,0.9903050182911405
109,0.0486620664596557,0.0207821950316429,0.0750263035297393,9.97801762423478e-05,0.0156687293201684,0.043224036693573,0.0461049191653728,0.0745213255286216,7.176303188316524e-05,0.0134582910686731,0.995049504950495,0.9556268367581676,1.0,0.932765364336778,0.8264430769263574,0.9788384516434645,0.8744903110125339,0.9923734351088207
110,0.0709819346666336,0.0402575843036174,0.0835827216506004,6.553380808327347e-05,0.0284132082015275,0.059850875288248,0.025334320962429,0.0669388100504875,4.3150932469870895e-05,0.0058997818268835,0.9999686677528512,0.9564242103388264,1.0,0.9353117914392004,0.8253610085989959,0.9875929071067188,0.8743506448602388,0.9883414179981497
111,0.0545918308198452,0.0274673085659742,0.0815485268831253,9.336481161881238e-05,0.0101484674960374,0.0732697695493698,0.0327840037643909,0.0751962140202522,0.0337854959070682,0.0975911319255828,0.9975247524752476,0.9483901669208142,1.0,0.9239760046462768,0.8080041416520809,0.9626199907742621,0.8503430585054997,0.9986381747806073
112,0.0571121126413345,0.0145091488957405,0.0622647702693939,8.216625428758562e-05,0.0058980393223464,0.0725858584046363,0.0449362769722938,0.0775012746453285,0.0002093304647132,0.0287921726703643,0.9975247524752476,0.9602515117295236,1.0,0.9391316677928968,0.8197701786690189,0.9743461051457143,0.8627251265179003,0.9895875090913687
113,0.0492851063609123,0.0280829407274723,0.0801008716225624,0.0013797366991639,0.0355635844171047,0.0730488821864128,0.0238853264600038,0.0848512277007103,0.0015117642469704,0.0194873586297035,0.995049504950495,0.9508558787593216,0.9999907294100197,0.9294270231317394,0.8066237745388595,0.9875776031760336,0.8655901193892738,1.0
114,0.0646112412214279,0.0236039757728576,0.0666615739464759,9.243913518730552e-05,0.0102305645123124,0.0581800565123558,0.0462660677731037,0.0713867545127868,8.983640145743266e-05,0.0142061104997992,0.9975144389438944,0.9559524585413006,0.9999896864686468,0.9345965483422338,0.8125161420335762,0.9902739188302858,0.8394623901898777,0.9949061876323907
115,0.0713347867131233,0.0584433004260063,0.0982956737279892,6.287112046265975e-05,0.0141015155240893,0.0635591074824333,0.024572767317295,0.0879972577095031,0.0015241032233461,0.0495288409292697,0.995049504950495,0.953216038449122,1.0,0.9324740113899296,0.8255601526101323,0.9764394730010701,0.8761177137831389,0.9994549127808648
116,0.0538859069347381,0.0252781938761472,0.0765415951609611,5.196844722377136e-05,0.0078086387366056,0.0432350225746631,0.014356505125761,0.0784849971532821,9.853539268078748e-06,0.0052066296339035,0.9975247524752476,0.9435173411645776,1.0,0.9216875323138348,0.8218426848200552,0.9901269269145554,0.8425981070482844,0.9707394833115764
117,0.0446410477161407,0.0463285855948925,0.0651493072509765,7.646205631317571e-05,0.0059195053763687,0.0510077774524688,0.0483117066323757,0.074106641113758,0.0045728259719908,0.011226549744606,0.9975247524752476,0.9580408262960638,1.0,0.9356104659020194,0.8258173381033953,0.9872643517869594,0.8574259945651699,0.978070975909887
118,0.0559125766158103,0.023334328085184,0.0787758156657219,2.804888572427444e-05,0.009294755756855,0.0529736801981925,0.0368033349514007,0.0783779844641685,4.986722342437133e-05,0.0054175653494894,1.0,0.9513543458688728,1.0,0.92894814484249,0.8233056220876707,0.9877457523272296,0.8596094663776894,0.9912948447448123
119,0.0812814980745315,0.0430643744766712,0.1021228656172752,0.0010790769010782,0.0173932500183582,0.0457710027694702,0.0225276425480842,0.0865708142518997,7.077890040818602e-05,0.0107044391334056,0.995049504950495,0.95728996356994,0.9975247524752476,0.9355459976695428,0.8148214809920516,0.9841358264364714,0.8636668268596109,0.9848738060596012
120,0.0430203825235366,0.0433734692633152,0.0719943717122078,5.614616748061962e-05,0.0070789773017168,0.0475881248712539,0.0179131831973791,0.063241146504879,5.04280069435481e-05,0.0028808489441871,0.9999790233260616,0.965040314952042,0.9999790233260616,0.945829513672594,0.8185118325657449,0.9812799164870685,0.869266111030402,0.9969287593185544
121,0.0434227548539638,0.0306228790432214,0.0684786140918731,0.0002312783326487,0.00685347430408,0.0598213411867618,0.0313747972249984,0.0581671558320522,0.012913417071104,0.0054018478840589,1.0,0.96204024440651,1.0,0.9436726980771646,0.7978710809939467,0.9769549875447251,0.8531524930148464,0.9762707040232339
122,0.0351439267396926,0.0229965411126613,0.0712711066007614,0.0004850815166719,0.0091476095840334,0.0730224549770355,0.0358492508530616,0.0935592278838157,0.0003585878584999,0.0233491249382495,0.9975247524752476,0.9652306233111906,1.0,0.945647034397175,0.8068335552411172,0.9970811048580486,0.8699974836452349,1.0
123,0.0579249709844589,0.0263346154242753,0.0769699737429618,0.0004713828093372,0.0359755903482437,0.0598426163196563,0.033021043986082,0.0745765641331672,0.0481992065906524,0.0332567580044269,0.9975247524752476,0.9665172678914706,1.0,0.9476423674193724,0.8130026526991702,0.9850355601632595,0.8547053507242398,0.9745449089093348
124,0.050977312028408,0.0283839236944913,0.0728503167629242,0.0003592472348827,0.0134867560118436,0.0722031667828559,0.0328087694942951,0.0654094368219375,0.0011526035377755,0.0064225788228213,0.9975154818852672,0.9602138854899016,0.9999907294100197,0.93842364283117,0.8173003715930294,0.9880445275878359,0.8527457823030354,0.9920839055356674
125,0.0489868521690368,0.0337049290537834,0.0661287978291511,7.030589767964557e-05,0.0121521558612585,0.0565103888511657,0.0207842476665973,0.086670309305191,0.0081919431686401,0.0332694128155708,0.9975247524752476,0.9559150854625889,1.0,0.9323046296099108,0.8130968355338782,0.9912256118840349,0.8629528975730254,0.9865476925752706
126,0.0680178254842758,0.0476930029690265,0.0630652755498886,0.0005131329526193,0.0084699476137757,0.0503139160573482,0.0408903025090694,0.0710848942399025,6.318571831798181e-05,0.0071821371093392,0.9975247524752476,0.9570468972519126,0.9999894670318096,0.9355055338260252,0.8109838936683108,1.0,0.8464905010207018,0.9886371388636375
127,0.0597828663885593,0.0169976912438869,0.0628617331385612,5.107281685923226e-05,0.012032464146614,0.0502778701484203,0.0343703478574752,0.0736847668886184,0.0002799777430482,0.0274395793676376,0.9975247524752476,0.9610982838739176,1.0,0.9406716443167932,0.7959266400244217,0.9762125109660522,0.8622671151194203,1.0
128,0.0438040494918823,0.035495389252901,0.0735804587602615,2.6067751605296507e-05,0.0072683384642004,0.0732746869325637,0.0385544076561927,0.0775403380393982,0.0002932990319095,0.0672322139143943,0.9975247524752476,0.9515483381066356,1.0,0.9284779329699236,0.7936819134989479,0.9844506116699474,0.8560409867499951,0.9894765061343184
129,0.0874000638723373,0.0453860498964786,0.0921724811196327,0.0006459361175075,0.039067693054676,0.0465316660702228,0.0345302857458591,0.0707745850086212,6.694027979392558e-05,0.0102617545053362,0.9968661029193048,0.965588633740062,1.0,0.944898021095426,0.8135609984316131,0.9749087303951952,0.8562549589933977,0.9831459971648733
130,0.0542286820709705,0.0335852727293968,0.0640536621212959,0.0009031124063767,0.0084465499967336,0.0412988029420375,0.0181585252285003,0.0658432841300964,0.0001211556809721,0.0059913313016295,0.9975247524752476,0.962806220166747,0.9999894670318096,0.9424836154556372,0.8147590809896266,0.9786144193074052,0.8754904162547513,0.9961842626557602
131,0.0568801015615463,0.0266695097088813,0.0760926529765129,0.0029174562077969,0.0149609204381704,0.0709444880485534,0.0399715118110179,0.0778534710407257,6.917092832736671e-05,0.0081782164052128,0.9975035965134976,0.9592766035349894,1.0,0.9391244417643572,0.8082892440338356,0.9791229270044693,0.8490089781459541,0.9731315307756674
132,0.0574039369821548,0.0327840447425842,0.0808845162391662,0.0006351839983835,0.0084043070673942,0.0429951250553131,0.0275741703808307,0.0730556920170784,0.0001903564843814,0.0489068999886512,0.9975247524752476,0.9624623238573724,1.0,0.9441742511756616,0.8301557037387814,0.9579405514822965,0.8510405517971086,0.98722794292089
133,0.0723224431276321,0.0332565456628799,0.0634970068931579,0.000195381231606,0.0104402378201484,0.0536342114210128,0.0304569918662309,0.0726199224591255,0.0002119518467225,0.005711656063795,0.9975247524752476,0.958329242540142,1.0,0.9377988898599536,0.8180093317376514,0.9977402498799277,0.8660358516507828,0.9819103658343883
134,0.0546611621975898,0.0230914577841758,0.0695790275931358,0.0002100649435305,0.0515847280621528,0.0516336150467395,0.0409935340285301,0.0753140971064567,0.0029843954835087,0.0190338343381881,0.9975247524752476,0.9547959384408552,1.0,0.931941235068155,0.7922785807788879,0.9641702156583544,0.8582806509854418,0.9801706173810418
135,0.0521567836403846,0.0508740656077861,0.0785780698060989,0.0001322302414337,0.0189632344990968,0.0444991812109947,0.0224767606705427,0.0630492940545082,0.0002869437157642,0.0082483142614364,1.0,0.9591190555306108,1.0,0.9362046173923017,0.8035882525272994,0.9746840366839846,0.8769364696406415,1.0
136,0.0746420696377754,0.0614978149533271,0.0694420561194419,0.0001329527585767,0.0126819685101509,0.065460167825222,0.0365471504628658,0.0611423254013061,5.618327850243077e-05,0.0057791555300354,0.9975247524752476,0.9554253982058188,0.9999894670318096,0.9321381998940668,0.8079340370572821,0.9672381792523299,0.8507802904987385,0.9858034374256464
137,0.0619159936904907,0.0231831055134534,0.0704244375228881,3.4144872188335285e-05,0.0114521831274032,0.0641999095678329,0.0456104464828968,0.0719306468963623,0.0001750120864016,0.006248028948903,0.9975247524752476,0.9579011252243648,1.0,0.9369141125506382,0.8219377852844518,0.9777343343558514,0.8580020198821166,0.9934384132691256
138,0.0476912781596183,0.0214130245149135,0.064964048564434,0.0005078241811133,0.0136508354917168,0.0490255951881408,0.0247230324894189,0.0706448182463646,2.8376867703627795e-05,0.0060519869439303,0.9975144389438944,0.958096010247407,0.9999896864686468,0.9357828796301656,0.8067723697528154,0.9640375630558825,0.8588596456832855,0.9969022364102166
139,0.0638359263539314,0.0555062778294086,0.0632671266794204,5.2620463975472376e-05,0.0109265632927417,0.0407941415905952,0.0349220484495162,0.0702265575528144,0.0001108734504668,0.0047674556262791,0.9999894670318096,0.962532604379394,0.9999894670318096,0.9423983704441968,0.8054251392254169,0.9687615709883898,0.8686454089378608,0.9792352416817608
140,0.0515895560383796,0.0516613014042377,0.0728924572467804,4.152113251620904e-05,0.0071540167555212,0.0555194020271301,0.024017734453082,0.088979572057724,0.0003749570751097,0.0316495969891548,1.0,0.9631688283372654,1.0,0.942541963571067,0.8102985939449532,0.96806656362181,0.8579732544134682,0.9824493482521698
141,0.0516363233327865,0.029216181486845,0.0777539610862732,9.168992619379424e-06,0.0064868009649217,0.0476451106369495,0.0344220362603664,0.065015785396099,0.0001024012890411,0.0058315955102443,0.997506280478794,0.963472599610854,0.9999709950353562,0.9434823056713108,0.7915987371130931,0.9650587667697929,0.858687670325996,0.9878739013801341
142,0.0402023307979106,0.0194894019514322,0.0606663785874843,0.000228203338338,0.0509430617094039,0.0421992950141429,0.0316015854477882,0.0752614960074424,4.026852184324525e-05,0.007628115825355,1.0,0.9625597395374828,1.0,0.9431445889837924,0.8064107364127917,0.9920295942488491,0.8488484549808099,0.9792152136479592
143,0.0439555644989013,0.0391961522400379,0.0589741766452789,0.0001798553275875,0.0091209318488836,0.0531877353787422,0.0291613209992647,0.0610069744288921,1.2626494935830124e-05,0.0043816128745675,0.9975247524752476,0.95899105039041,1.0,0.9388418976885832,0.8223479641595747,0.989111996898438,0.8583277637338893,0.971843342940633
144,0.054595910012722,0.0191367473453283,0.0627089440822601,3.523177656461485e-05,0.0021376863587647,0.0513836145401001,0.0397948138415813,0.0639971271157264,0.0001051604558597,0.0082822740077972,0.9975247524752476,0.9497045856569166,1.0,0.927251397471401,0.7939995204046807,0.9927849340221123,0.8531963011642586,0.9803315174091823
145,0.0499914549291133,0.0496086589992046,0.0803116485476493,0.000460187671706,0.0293180309236049,0.0511681139469146,0.0313662439584732,0.0713669583201408,0.0002092695067403,0.0129960663616657,0.9975247524752476,0.9673857341712644,0.9999894670318096,0.9467622334781955,0.7990925206280772,0.982166747205577,0.8532486668821356,0.9716028905217949
146,0.0397437736392021,0.0258015282452106,0.08701042085886,0.0007071609143167,0.0250598601996898,0.0542796850204467,0.0246488079428672,0.0766694620251655,0.0077340402640402,0.0130844116210937,0.9999894670318096,0.9610289325390252,0.9999894670318096,0.9394992435342254,0.8032671103281279,0.9879619882248125,0.8576081125336453,0.9855774651537099
147,0.0434148907661438,0.0437407083809375,0.0634075403213501,9.73434216575697e-05,0.0089485943317413,0.0581213720142841,0.0327552706003189,0.0786404386162757,0.0008246251381933,0.0285245105624198,0.9975247524752476,0.9649298090185544,1.0,0.9448798818100256,0.825368329109483,0.9722701990991056,0.8611112837439079,0.9987088055766428
148,0.0683196559548378,0.0300993584096431,0.0678742229938507,4.469331179279834e-05,0.0109109561890363,0.0451964251697063,0.0197920389473438,0.0649465695023536,6.90531378495507e-05,0.0068903523497283,0.9975247524752476,0.9566007730403966,1.0,0.932668538934054,0.8240988084332231,0.9791545134095853,0.8461267898800432,0.9849631136271685
149,0.0471172221004962,0.0287405438721179,0.0699159130454063,8.860652451403439e-05,0.0067964605987071,0.0632689520716667,0.0381451956927776,0.0625634640455246,6.111803486419376e-06,0.0024250810965895,1.0,0.951057344086114,1.0,0.9293561702066396,0.8080501286177942,0.9851576657969405,0.8656783746806427,0.9749597932275619
150,0.0644775331020355,0.0219450499862432,0.0631743893027305,0.000102389632957,0.0091685242950916,0.052326276898384,0.0259371884167194,0.060459729284048,4.613915007212199e-05,0.0076330518350005,0.9975144389438944,0.952410113794758,0.9999896864686468,0.9270582897593748,0.7925705382628375,0.9758192209699594,0.8837214138469699,0.9960662631535107
151,0.052757129073143,0.0322462022304534,0.0659232437610626,0.0004080413491465,0.0230909660458564,0.0435969568789005,0.0331640914082527,0.0574653223156929,1.8278260540682822e-05,0.0056860884651541,0.9975247524752476,0.967743645705595,1.0,0.9481730452017132,0.8179986672744675,0.9979646423825017,0.8549180176821604,1.0
152,0.0545014142990112,0.0257039330899715,0.0721518248319625,0.0017342318315058,0.0224353000521659,0.0444551035761833,0.022082345560193,0.0656349956989288,3.762431515497156e-05,0.0044429432600736,0.9975247524752476,0.9657671495518476,1.0,0.9448472248235156,0.8108459651069189,0.9795394292309032,0.8699799400279615,1.0
153,0.0437113083899021,0.0420948565006256,0.0732071176171302,0.0001107393763959,0.0181932505220174,0.0486513897776603,0.0248779952526092,0.0672518983483314,0.0001052234438247,0.0106025608256459,0.9975247524752476,0.955425106706184,1.0,0.9335873293472629,0.807115603586417,0.9536723266354983,0.8612027277099439,0.9952875282235835
154,0.0481834113597869,0.0291585959494113,0.0650787055492401,0.0159100517630577,0.00620739441365,0.0652839690446853,0.0370164811611175,0.0637404844164848,6.198555638547987e-05,0.0082849748432636,0.9975247524752476,0.9531448979547564,0.9999894670318096,0.928678317872506,0.8098433995122417,0.9880158123213922,0.8359998486669271,0.9913095144806097
155,0.0330057293176651,0.0235174763947725,0.0625660195946693,0.0001381408364977,0.0053651109337806,0.0290744490921497,0.0347821153700351,0.0684583932161331,0.0002420887176413,0.0088305119425058,0.995049504950495,0.9732927502152996,0.9999894670318096,0.9574891168201544,0.7945012194288268,0.9904439227467903,0.867002779891454,0.9740191673049305
156,0.0409939512610435,0.0128310825675725,0.0603672116994857,0.0003873122332151,0.1010835915803909,0.04499052464962,0.0230263825505971,0.0826479420065879,0.0004822285845875,0.0476352162659168,0.9975247524752476,0.9676185535678984,1.0,0.9486051803241632,0.8003529350929193,0.9751987298002546,0.8551310989662693,0.9938397374771785
157,0.0650251880288124,0.0208133198320865,0.0632037818431854,0.0001453818404115,0.003324856981635,0.0386479832231998,0.0106452032923698,0.0568808056414127,9.299850353272632e-05,0.0010215048678219,0.9975247524752476,0.9634861577333927,1.0,0.9437721304817008,0.806817865651981,0.9778616852947182,0.8837799371979033,1.0
158,0.06025992333889,0.0387145429849624,0.0825318992137909,0.0001011944405036,0.0129579752683639,0.0441228672862052,0.0282371155917644,0.0799595564603805,5.583479651249945e-05,0.0069092353805899,0.9975247524752476,0.9648919954717602,1.0,0.943989716582197,0.8143839240245481,0.9890765254345292,0.8652376583470393,1.0
159,0.0760993435978889,0.0209872629493474,0.0730273500084877,4.1131203033728525e-05,0.0043344413861632,0.0446991212666034,0.0095202242955565,0.0746861770749092,0.0004951336886733,0.0116537418216466,0.9999295661273444,0.971196724399978,1.0,0.9521019864871038,0.8143493482998965,0.9653289517418687,0.8690295146335133,0.9852213298857797
160,0.0442785583436489,0.0215426422655582,0.0663272440433502,0.0003908995131496,0.00609484128654,0.0447607040405273,0.0283319447189569,0.0638794228434562,6.191947613842785e-05,0.0040890765376389,1.0,0.9665690508048648,1.0,0.9475250649710582,0.8132318921693049,0.9805325794575667,0.852756564033206,0.9831794765234889
161,0.0507461875677108,0.0536036863923072,0.0757411643862724,2.6224121029372327e-05,0.0069423578679561,0.0397971309721469,0.0225247517228126,0.0655162781476974,0.0001501322112744,0.0225557964295148,0.9975247524752476,0.9727481919263764,1.0,0.9554083748505822,0.8251942338918367,0.9636860638943237,0.8519429487053594,0.9953613438588418
162,0.0488196387887001,0.0202447660267353,0.0744222626090049,0.0001419371401425,0.0116295590996742,0.0453756600618362,0.046784684062004,0.0760816857218742,0.02304083481431,0.015091941691935,0.9975247524752476,0.9721730433228593,1.0,0.9542240028991864,0.8144678605971338,0.983854547145895,0.850316725969006,0.9884420270355752
163,0.0440489910542964,0.0216131042689085,0.0674264281988143,0.0001874401641543,0.0036692768335342,0.0550520345568656,0.025695689022541,0.0709740445017814,0.0001837251038523,0.0078314766287803,0.9975035965134976,0.9651903229312818,1.0,0.9443084469485908,0.8073700006489095,0.9821477259857446,0.8587974666887194,0.9733578257632447
164,0.0475396513938903,0.0290427356958389,0.0638031437993049,0.0001990867312997,0.047454047948122,0.0529586225748062,0.0209351908415555,0.0837782025337219,0.0001181006955448,0.025083290413022,1.0,0.9707707804854238,1.0,0.9527247868504768,0.8144587088255982,0.9984544093523555,0.8649758151055683,0.9914153069658976
165,0.0526193529367446,0.0369542129337787,0.060356605798006,0.0002025520952884,0.0125777358189225,0.0433322973549366,0.0178674291819334,0.0652666836977005,7.817424193490297e-05,0.0071018300950527,0.9975247524752476,0.964858138390204,1.0,0.9450285579260712,0.8039510694204,0.9752108347063427,0.8794392316644543,0.9902285723961262
166,0.0531753376126289,0.0396609976887702,0.0583763197064399,5.2269024308770895e-05,0.012594811618328,0.0420571714639663,0.0442702546715736,0.0616487748920917,7.993568033271004e-06,0.0048990114592015,1.0,0.9597969861533198,1.0,0.9387824618830036,0.8224830591753975,0.9864858694654777,0.8628752054598884,0.988868422464849
167,0.0704898312687873,0.0413149371743202,0.0789540410041809,0.0001349899976048,0.0203195214271545,0.065389908850193,0.0325686410069465,0.0904678776860237,0.0001736149133648,0.0319099426269531,0.9999894670318096,0.9617796302320356,0.9999894670318096,0.9409989764413188,0.7987792459105147,0.977232077158017,0.8672172086971105,1.0
168,0.0698396638035774,0.0436877980828285,0.0735963284969329,7.062875738483854e-06,0.0049449922516942,0.0606909096240997,0.0214518401771783,0.0705141350626945,0.0003400482819415,0.0206950493156909,0.9975247524752476,0.96465824352695,0.9998888664376642,0.947088489359423,0.8314795620394355,0.9938075793126951,0.8583178859204014,0.9919512961502625
169,0.0524099543690681,0.0424469821155071,0.069238469004631,0.0002086618769681,0.0051522767171263,0.0451451316475868,0.0475687757134437,0.0653175190091133,1.838305979617872e-05,0.0051675336435437,0.9975247524752476,0.9701023315477216,1.0,0.9530987348101926,0.8085706943486902,0.9783851728561588,0.8467067128085686,0.9893272254884252
170,0.0551391951739788,0.0309250932186841,0.0728556662797927,0.0003420500142965,0.0086055546998977,0.0353559106588363,0.0155365196987986,0.0558770634233951,0.0002064733998849,0.0024978499859571,0.9999894670318096,0.9717065294610188,0.9999894670318096,0.9547222221412844,0.8147523025554083,0.9774049850720875,0.8618046136791607,0.9893026930382897
